"COMPOUND","FTAG_R_spearman","FTAG_p","FTAG_adj","sig_FTAG","Fmass_R_spearman","Fmass_p","Fmass_adj","sig_Fmass","FrTAG_R_spearman","FrTAG_p","FrTAG_adj","sig_FrTAG","MTAG_R_spearman","MTAG_p","MTAG_adj","sig_MTAG","Mmass_R_spearman","Mmass_p","Mmass_adj","sig_Mmass","MrTAG_R_spearman","MrTAG_p","MrTAG_adj","sig_MrTAG"
"Phosphoserine",0.308374384236453,0.103822874364302,0.295495873190707,"NS",0.232176443810486,0.25373274066432,0.514814243780378,"NS",0.0215384615384615,0.917513936793499,0.99733462496961,"NS",0.282758620689655,0.137052856815293,0.988372320768644,"NS",0.175444606703416,0.391292301773671,0.83448258649606,"NS",0.231452991452991,0.254091586979424,0.779335485925968,"NS"
"Phosphotyrosine",0.42807881773399,0.021382823764543,0.116347717542366,"NS",0.255086343273376,0.208517871546489,0.443400071679317,"NS",0.167179487179487,0.412613226751157,0.943794608524953,"NS",-0.0527093596059113,0.78556446254999,0.988372320768644,"NS",0.129616970644434,0.527984426879512,0.842044129075084,"NS",-0.163076923076923,0.424316941345838,0.912774815685815,"NS"
"Pipecolate",0.212315270935961,0.267625726519572,0.485399602020793,"NS",0.0499230645012238,0.808632988169529,0.90292579924777,"NS",-0.0871794871794872,0.670955507867401,0.950988505455357,"NS",-0.00541871921182266,0.978610584247343,0.996811783524319,"NS",-0.129616970644434,0.527984426879512,0.842044129075084,"NS",0.094017094017094,0.646670296044988,0.942815774986025,"NS"
"Proline",0.259605911330049,0.173316195317067,0.356261068151749,"NS",0.287228590281014,0.154811829358108,0.367181902964744,"NS",0.115213675213675,0.57372426156964,0.943794608524953,"NS",0.0433497536945813,0.823147192745839,0.988372320768644,"NS",0.349179226986721,0.0803913730789128,0.479754968374157,"NS",-0.156923076923077,0.442214510834289,0.917973403761328,"NS"
"Pseudouridine",0.252216748768473,0.186216798205718,0.378572611736899,"NS",-0.105659088567659,0.60745975565366,0.784598951394773,"NS",0.347692307692308,0.0823479482583359,0.941650479255857,"NS",0.0142857142857143,0.941985459548083,0.992291429296534,"NS",-0.283173751170426,0.160980713329936,0.597673474754311,"NS",0.143931623931624,0.481315784674858,0.917973403761328,"NS"
"Putrescine",0.165024630541872,0.390653719922394,0.607318808282714,"NS",-0.133014192403946,0.517131478079056,0.718458781741811,"NS",0.336752136752137,0.0929734158853191,0.941650479255857,"NS",0.0433497536945813,0.823147192745839,0.988372320768644,"NS",-0.442202488240774,0.0237002013812397,0.219226862776468,"NS",0.40034188034188,0.0436697343785095,0.711920682295963,"NS"
"Pyridoxamine",-0.363054187192118,0.0536332701423985,0.215699021224864,"NS",-0.342280736751541,0.0869706545397694,0.272704594743345,"NS",-0.204102564102564,0.315757296000793,0.941650479255857,"NS",0.0305418719211823,0.875196975087725,0.988372320768644,"NS",0.216826278070109,0.287351807578714,0.759429777172317,"NS",0.0598290598290598,0.77119164247079,0.954295132115925,"NS"
"Pyroglutamic Acid",0.291133004926108,0.125424683243619,0.32227175555652,"NS",-0.0239357158567511,0.907603015992953,0.954014533856229,"NS",0.222564102564103,0.273186200790921,0.941650479255857,"NS",0.18128078817734,0.34510694900024,0.988372320768644,"NS",-0.0574555437157386,0.78040699633937,0.919587861928557,"NS",0.373675213675214,0.0608629647396979,0.711920682295963,"NS"
"Pyruvate",0.403940886699507,0.0306393955191506,0.149165478185338,"NS",0.534792279999411,0.00488076381091649,0.0757478532120811,"NS",-0.191794871794872,0.346321572361667,0.943794608524953,"NS",-0.129064039408867,0.503007282580464,0.988372320768644,"NS",0.111833111875277,0.586506635446003,0.86961518467887,"NS",-0.29025641025641,0.150080576267798,0.711920682295963,"NS"
"Reduced Glutathione",0.134975369458128,0.483487774149444,0.67252058810261,"NS",0.378868188132575,0.0563012401219083,0.200302488895251,"NS",-0.458461538461538,0.0194825012299026,0.901065681882996,"NS",0.100492610837438,0.602659239527173,0.988372320768644,"NS",0.452462406761441,0.0202943036584942,0.210778411564197,"NS",-0.267692307692308,0.185523509519674,0.733019663480596,"NS"
"Retinol",-0.298522167487685,0.115789858062351,0.303333095273365,"NS",-0.395623189232301,0.0454410580807843,0.178863739254151,"NS",0.202735042735043,0.319067276127437,0.941650479255857,"NS",0.198522167487685,0.300517127944827,0.988372320768644,"NS",0.292407677839027,0.147179366640622,0.579323038904575,"NS",0.0646153846153846,0.753331442532334,0.954295132115925,"NS"
"Riboflavin",-0.0123152709359606,0.950116836825366,0.965778103366443,"NS",-0.0109420415345148,0.957691189396319,0.978844399910142,"NS",-0.0283760683760684,0.891044607753753,0.99733462496961,"NS",-0.299507389162562,0.114548489070637,0.988372320768644,"NS",-0.0174418614851349,0.932604383347255,0.969279836624956,"NS",-0.273162393162393,0.176435701621588,0.733019663480596,"NS"
"Ribose-5-P",0.131527093596059,0.494825982410684,0.677549302264051,"NS",0.435971967390824,0.0259854143052298,0.160010822464776,"NS",-0.303247863247863,0.132053106238276,0.941650479255857,"NS",-0.0788177339901478,0.683471706090844,0.988372320768644,"NS",-0.173392622999283,0.396943068171099,0.83448258649606,"NS",-0.078974358974359,0.700534529769444,0.945977284725162,"NS"
"Ribulose 5-Phosphate",-0.177339901477832,0.355838541486283,0.577457282236511,"NS",0.117285007698081,0.568269720586651,0.761810857308192,"NS",-0.202051282051282,0.32073035043069,0.941650479255857,"NS",0.210344827586207,0.272173214561169,0.988372320768644,"NS",-0.280095775614226,0.16577801100034,0.597673474754311,"NS",0.34974358974359,0.080464330601393,0.711920682295963,"NS"
"S-Adenosylmethionine (SAM)",0.563054187192118,0.00175696695667858,0.08160898224072,"NS",0.676354942352197,0.000148694376117832,0.0070251869929959,"SIG",-0.00102564102564103,0.99733462496961,0.99733462496961,"NS",0.00147783251231527,0.994906729975292,0.998981339625341,"NS",0.028385774573847,0.890518193932064,0.95228824206608,"NS",-0.0905982905982906,0.658769992962449,0.942815774986025,"NS"
"S-Methylcysteine",0.112315270935961,0.560400844167811,0.719959417854479,"NS",-0.10292357818403,0.61684215572056,0.784598951394773,"NS",0.068034188034188,0.740650224396408,0.99733462496961,"NS",0.0369458128078818,0.849093210568081,0.988372320768644,"NS",0.166552677318837,0.416108438246774,0.842044129075084,"NS",-0.00991452991452991,0.962697658732127,0.994811461207002,"NS"
"SAH",0.326108374384236,0.0846809193994492,0.265524916760985,"NS",0.409300741150445,0.037862106510418,0.171580673099769,"NS",-0.0960683760683761,0.639452775774101,0.950988505455357,"NS",-0.000492610837438423,0.998981339625341,0.998981339625341,"NS",-0.045827636058982,0.824080331872744,0.93824128678043,"NS",-0.0837606837606838,0.683224129016616,0.942815774986025,"NS"
"Sarcosine",-0.126600985221675,0.51125654676507,0.680449360802432,"NS",0.11249786452673,0.584269466193153,0.771126342267187,"NS",-0.10017094017094,0.625115523634358,0.943794608524953,"NS",0.216748768472906,0.257577726722419,0.988372320768644,"NS",0.10020520421852,0.6262241515093,0.871063669392635,"NS",0.109059829059829,0.594516956229486,0.942815774986025,"NS"
"Sedoheptulose 7-Phosphate",0.188669950738916,0.325525121932033,0.552496766581891,"NS",0.225337667851414,0.268379212751938,0.51718910790738,"NS",-0.0181196581196581,0.930783176960286,0.99733462496961,"NS",0.142857142857143,0.458088089083265,0.988372320768644,"NS",-0.233926142271221,0.250070822985306,0.706963185614277,"NS",0.361367521367521,0.0704112631037251,0.711920682295963,"NS"
"Serine",-0.284729064039409,0.13424781560518,0.330188433114481,"NS",-0.530005136828061,0.00535436170884893,0.0761966858566962,"NS",-0.00170940170940171,0.994669278319163,0.99733462496961,"NS",-0.106896551724138,0.579598090124918,0.988372320768644,"NS",-0.190492487200395,0.351270054721311,0.83448258649606,"NS",0.202735042735043,0.319067276127437,0.838384140173185,"NS"
"Sorbitol",-0.261083743842364,0.170814783597745,0.356261068151749,"NS",-0.113865619718545,0.579678135163079,0.771126342267187,"NS",0.052991452991453,0.796906099424203,0.99733462496961,"NS",-0.200492610837438,0.295666938631348,0.988372320768644,"NS",0.0365937093903811,0.859135857906229,0.951737327620672,"NS",-0.301196581196581,0.134787963727671,0.711920682295963,"NS"
"Spermidine",0.469458128078818,0.0109194315007722,0.0923766424971528,"NS",0.570353914986584,0.00234776993777853,0.0512023887642417,"NS",-0.0994871794871795,0.627495874857131,0.943794608524953,"NS",-0.393103448275862,0.035750422043212,0.988372320768644,"NS",-0.179206576827661,0.381052143211943,0.83448258649606,"NS",-0.313504273504273,0.118989407825925,0.711920682295963,"NS"
"Suberic Acid",-0.534975369458128,0.00319737138408381,0.08160898224072,"NS",-0.35356471708401,0.0764099906483642,0.252425861963346,"NS",-0.024957264957265,0.904266584471882,0.99733462496961,"NS",0.265024630541872,0.164271114354395,0.988372320768644,"NS",0.238030109679488,0.24161782790115,0.706963185614277,"NS",0.153504273504273,0.452332702486774,0.917973403761328,"NS"
"Succinate",-0.358128078817734,0.0571493870761074,0.224949715086806,"NS",-0.0492391869053166,0.811207785190071,0.90292579924777,"NS",-0.195897435897436,0.335940170977765,0.941650479255857,"NS",-0.129556650246305,0.501365560882175,0.988372320768644,"NS",0.208618343253575,0.306430031857431,0.776253026476038,"NS",-0.243760683760684,0.229147342886193,0.743723832174485,"NS"
"Succinylcarnitine",0.299014778325123,0.115167915221899,0.303333095273365,"NS",0.583005650510867,0.00177356620491996,0.0468728211300276,"NS",-0.363418803418803,0.0687436259471211,0.941650479255857,"NS",-0.102463054187192,0.595521377258589,0.988372320768644,"NS",-0.0188098506212239,0.927331657488226,0.969244952741931,"NS",-0.0858119658119658,0.675853137451117,0.942815774986025,"NS"
"Sucrose",-0.260591133004926,0.171645694398996,0.356261068151749,"NS",-0.583347589308821,0.00175989622267238,0.0468728211300276,"NS",0.490598290598291,0.0118024983556772,0.760801695138083,"NS",-0.0576354679802956,0.765969244542344,0.988372320768644,"NS",-0.25034201190429,0.217398172422267,0.699655812699036,"NS",0.283418803418803,0.160256144556444,0.719752925012359,"NS"
"Taurine",-0.0152709359605911,0.937921893511984,0.958649449169708,"NS",-0.387758596879369,0.0503120091820392,0.19078679253803,"NS",0.182905982905983,0.369473400410109,0.943794608524953,"NS",-0.0413793103448276,0.831112186720911,0.988372320768644,"NS",-0.0191518479052462,0.9260139340222,0.969244952741931,"NS",0.0454700854700855,0.825435959973086,0.97833756871677,"NS"
"Thiamine",0.163546798029557,0.394960560765359,0.608278483002501,"NS",0.229782872224811,0.258798511738244,0.514814243780378,"NS",-0.0899145299145299,0.661200316410446,0.950988505455357,"NS",-0.0783251231527093,0.685353870493007,0.988372320768644,"NS",0.0140218886449124,0.945797841265309,0.970747892410732,"NS",-0.302564102564102,0.132960141745999,0.711920682295963,"NS"
"Threonine",0.213300492610837,0.265370852928148,0.485399602020793,"NS",0.387416658081415,0.0505327180235863,0.19078679253803,"NS",-0.265641025641026,0.189014906324605,0.941650479255857,"NS",0.0724137931034483,0.708083143140498,0.988372320768644,"NS",-0.093023261254053,0.651282160608355,0.87946861104048,"NS",0.109059829059829,0.594516956229486,0.942815774986025,"NS"
"Trigonelline",-0.2,0.296874751456154,0.518130462447062,"NS",-0.20106001319671,0.32467615496742,0.575620119160607,"NS",0.231452991452991,0.254091586979424,0.941650479255857,"NS",0.238916256157635,0.211121384162737,0.988372320768644,"NS",0.233926142271221,0.250070822985306,0.706963185614277,"NS",0.197948717948718,0.330821849906176,0.838384140173185,"NS"
"Tryptophan",0.405418719211823,0.0299913534739248,0.149165478185338,"NS",0.205163278772153,0.314690207953091,0.570761651679625,"NS",0.104957264957265,0.608558432572926,0.943794608524953,"NS",-0.230049261083744,0.228952521296381,0.988372320768644,"NS",-0.102941182490698,0.616781585834085,0.871027430376381,"NS",-0.12957264957265,0.52653263730203,0.935473135699195,"NS"
"Tyrosine",0.0763546798029557,0.692901171349057,0.821709722433177,"NS",-0.153530520281161,0.453971690312291,0.666545735775983,"NS",0.102905982905983,0.615631552304537,0.943794608524953,"NS",0.0216748768472906,0.911551002364766,0.988372320768644,"NS",0.0547195654435606,0.790630057007384,0.919915475134378,"NS",0.0625641025641026,0.760970997850125,0.954295132115925,"NS"
"UDP-GlcNAc",0.306403940886699,0.106137688359093,0.296302827612885,"NS",0.32689349084363,0.103101786650032,0.298028602035248,"NS",-0.0618803418803419,0.763522504992237,0.99733462496961,"NS",-0.188669950738916,0.325525121932033,0.988372320768644,"NS",0.00478796197631155,0.981480158046342,0.981480158046342,"NS",-0.225299145299145,0.267214063382062,0.784676217867962,"NS"
"UDP-Glucose",0.0206896551724138,0.915602691330906,0.941036099423431,"NS",0.00410326557544305,0.984128210175957,0.985450715871599,"NS",0.00444444444444444,0.984008743068034,0.99733462496961,"NS",-0.205418719211823,0.283762388279925,0.988372320768644,"NS",-0.0776333834730516,0.706206806024068,0.892058589618196,"NS",-0.247863247863248,0.221215006099198,0.743723832174485,"NS"
"UMP",-0.124137931034483,0.519572993421968,0.681709246688397,"NS",0.0690716371866247,0.737416212206007,0.862383884383237,"NS",-0.275897435897436,0.172012224779751,0.941650479255857,"NS",-0.132512315270936,0.491572662281497,0.988372320768644,"NS",-0.0396716849465814,0.847418412580468,0.951737327620672,"NS",-0.141196581196581,0.489769966905427,0.924565753852082,"NS"
"Uracil",0.423645320197044,0.0228823265393083,0.120949440279201,"NS",0.548811770715508,0.00369236040974925,0.0683086675803612,"NS",-0.124102564102564,0.544285281078756,0.943794608524953,"NS",-0.183743842364532,0.33850127005001,0.988372320768644,"NS",0.0837893345854521,0.684046142114174,0.892058589618196,"NS",-0.338803418803419,0.0909054147041703,0.711920682295963,"NS"
"Urate",-0.395073891625616,0.0347727996851121,0.15690165711575,"NS",-0.383997270101879,0.0527817830871226,0.191463330806229,"NS",-0.0188034188034188,0.928127745882525,0.99733462496961,"NS",0.0211822660098522,0.913576577575341,0.988372320768644,"NS",0.278385789194114,0.168486232233284,0.597673474754311,"NS",-0.0167521367521367,0.936096217190601,0.986740667555114,"NS"
"Uridine",0.266502463054187,0.161864456747125,0.356261068151749,"NS",0.385706964091647,0.0516476680228702,0.19109637168462,"NS",-0.00376068376068376,0.986673692429052,0.99733462496961,"NS",-0.300492610837438,0.113317164935452,0.988372320768644,"NS",-0.0605335192719389,0.768948457369272,0.919294057805086,"NS",-0.281367521367521,0.163403366759562,0.719752925012359,"NS"
"Valine",0.0980295566502463,0.611633091600749,0.754347479640924,"NS",0.196272870025359,0.336567370823015,0.575620119160607,"NS",-0.140512820512821,0.4918953507132,0.943794608524953,"NS",-0.411822660098522,0.0273117025228094,0.988372320768644,"NS",-0.147400829413591,0.472402907231097,0.842044129075084,"NS",-0.340854700854701,0.0888727605931653,0.711920682295963,"NS"
"Xanthine",-0.148275862068965,0.441051254468035,0.632515364934778,"NS",-0.429475130229706,0.0285547943886355,0.160010822464776,"NS",0.0639316239316239,0.75587544172499,0.99733462496961,"NS",-0.301970443349754,0.111488916691281,0.988372320768644,"NS",-0.462722325282109,0.0172987620643221,0.208814245892485,"NS",-0.101538461538462,0.620366011454673,0.942815774986025,"NS"
"Xanthosine",0.27487684729064,0.1487063981992,0.352701072651948,"NS",0.236963586981836,0.243796222116974,0.501136678796003,"NS",-0.0379487179487179,0.854187513629101,0.99733462496961,"NS",-0.0477832512315271,0.80529086011407,0.988372320768644,"NS",0.246922039064067,0.223955184319976,0.702232357613483,"NS",-0.258803418803419,0.200985210434497,0.743723832174485,"NS"
"Xanthurenic Acid",0.485714285714286,0.0082134367712403,0.0844158779266364,"NS",0.182253379309262,0.372872764094307,0.593921480929,"NS",0.174017094017094,0.393518115920904,0.943794608524953,"NS",0.218226600985222,0.25428485603125,0.988372320768644,"NS",0.277017800058025,0.170675065722081,0.597673474754311,"NS",0.0208547008547009,0.920166145711989,0.97833756871677,"NS"
