"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24"
"Linolenic Acid",0.0654461531898319,-0.120697609928966,-0.0548857227971647,-0.0133375324466254,0.0648932457683175,0.0865093758017546,0.156353275741276,0.0274624477549246,0.0207337816123622,0.0100714675191427,0.0697603536793274,-0.044138991216133,0.0805359098852704,0.0497354801365406,-0.0468836512493378,0.0745703167710813,-0.0888397101101852,-0.0170708135377424,0.0202279228011846,-0.000304954322146979,0.147188876637296,0.0369018933507928,-0.123821304278863,0.00188062530984905
"Lysine",-0.0594009846278683,0.0907344940790948,0.00528238929140649,0.115132221243324,0.145103687900136,0.0371925630640133,-0.0791919728344851,-0.0463010489244933,0.0664089675536895,-0.0819143051721551,-0.0668449078048953,-0.008656629741624,-0.0274601564249249,0.0167876276404062,0.155192236426125,-0.0503282949653956,-0.100971594599929,0.0547423562808787,-0.0734418136259606,-0.0444533519931184,-0.0225918928598782,-0.0115680108618533,-0.101655650059283,0.0293924822108942
"Maleic Acid",0.122020356879343,0.0808083559327334,0.00389385986874454,-0.0139691559066872,0.00505333719328692,-0.0409328296998213,0.0281494821198798,-0.0288779760451608,-0.0270733783657502,-0.0260092007872655,-0.020827191185443,-0.0208046898036504,-0.00832465006237087,-0.0569654064594202,-0.0526517415506507,-0.0514623628682266,0.0316888042740344,-0.00346520658978484,0.0346344292537184,-0.0074725595730007,0.0477284597995706,0.0172609222379608,-0.0340430192153509,0.0343732672929545
"Margaric Acid",0.0645339446030176,0.0249700071532638,-0.0744682146468754,0.0367071179453525,-0.0273735998121186,-0.0826283008759237,-0.0225900048825235,0.0419833116149252,-0.0375000432802068,-0.0143314174948127,0.00525147985850942,-0.0461208007172954,0.0544963794506337,-0.0635327333511436,-0.00407642682978965,-0.177232913965178,0.0894542140175987,0.134826107965455,0.0726766494618108,-0.0812239889854471,-0.0120207298747625,-0.0637816184379356,-0.00237179675152801,-0.06620175407473
"Methionine",-0.102759221739892,-0.022820249576757,-0.070678066742767,0.0102055825988977,0.0062497387853568,-0.0477138300080149,-0.00649939635979834,-0.0432686759846386,-0.0469104458541522,-0.0458484944956658,-0.10938589209293,-0.0348967131677119,0.0744809519235253,-0.110802627534686,0.0722579114730783,0.141854617731326,0.0592770901937869,-0.0570439996313774,0.107567999727422,-0.011519813802342,0.00135987366998263,-0.203096348274233,0.0444000651014558,-0.104552735682888
"Myristic Acid",0.05744982890374,-0.132821882863238,-0.0458345694631804,-0.0052965998444547,-0.00230985181008559,0.0776324519190138,0.0113308776457678,0.0525212149994727,0.0196607459372265,-0.0885415561483054,0.0907355871948428,-0.0509773105023681,-0.0443605210883335,0.00381949680746614,0.0474438801751378,-0.0670126979161019,-0.019783394302888,0.0882626706848553,-0.084984803378948,-0.0441309575754908,0.0120947161243737,-0.0624849055849127,0.0130848785527874,0.0908764858123799
"N-Ac-Alanine",0.0654834498095318,-0.135456909545609,0.0047368689504512,0.100619977995892,0.024961470851297,-0.0286179733070046,-0.0144283872395784,-0.0559739935331013,0.098121222826441,-0.00189832028731789,-0.0117641251111435,0.0246623239103152,0.044446731021298,-0.0350651736412916,0.00814932657783149,0.0855473690478076,0.122868907205759,-0.055889533679836,0.0462094895546951,0.0164647286244569,-0.0661029275352369,0.0528160581113814,0.0897592197731606,0.00948954018508799
"N-Ac-Arginine",0.00562867720841437,-0.0302483626331606,-0.0612938714585365,0.00992665452964979,-0.0576298602188755,0.0277654091971903,-0.0827465641220691,-0.0175877587902983,0.0166053154681953,-0.0364311319780741,-0.256940915344989,0.24892160939702,-0.0333090768778592,0.0174062729476297,-0.106810770273168,-0.0314482536965026,-0.0962901888895276,0.00821456895947806,-0.149881083226734,-0.086854914796928,0.115126970685505,0.107817142495764,0.0318010158607993,0.0136096229875748
"N-Ac-L-Glutamine",-0.0400238677651269,-0.0637256599066923,-0.0353930913418352,0.102838194566573,-0.0337842655296871,-0.106505693597706,-0.0237507065317835,0.116071681334996,-0.0928167690947858,-0.0266843479245747,0.0353543823035577,-0.165421714874507,0.126880624921045,0.00388286420112122,0.0397687494257806,0.189448215765284,-0.000523427044559191,-0.0568907248505236,0.0425083899879254,-0.0159117338241296,-0.0259484434479013,0.12108928274657,0.143447785333687,0.0720647410809352
"N-Ac-Phenylalanine",0.0694053476343415,-0.0476278959003417,0.0757285250603928,-0.0708129090451702,0.0129321224198913,0.178523533638293,-0.0651637142454941,0.0222939875122979,0.0652913922712699,0.00311427008141706,-0.0335019737617412,-0.0241255141633849,-0.167264293749459,-0.0444673315547538,0.0824832279827274,0.0938763973747416,0.0202251552701227,-0.102065787016129,0.0751242348890458,-0.0265631338559036,0.0512321688727661,0.0420498272845764,0.0141718231240749,-0.0204826681287124
"N-Acetyl-Aspartate (NAA)",0.0281398169427475,0.122993077281565,0.0108506150366976,0.0651165638559806,-0.00223511764915808,0.0566725557125744,0.0229150111026503,0.0956998722757533,0.0471969380745436,0.107112030101981,-0.0379804441514384,-0.074939410827355,0.0499470773735976,0.0442838632110892,0.266636949485625,0.0378509104649049,-0.00218084198969641,-0.0657897518795755,-0.122622509091455,0.11598820431849,-0.0219528330565436,-0.000560282212109562,0.123167668920047,0.00839658274466098
"N-AcetylGlycine",0.0435212464576834,0.123778858481812,0.0342637541321216,0.0484225223203525,-0.0984287321111572,-0.0864263883425894,0.0201798614428659,-0.0518893156571868,0.0139460772511963,-0.0338560237500212,-0.0261317981801689,0.0726161976358355,-0.0545736235546045,0.145697455770314,-0.0967983735349944,0.0629192538351311,0.0308902825835881,0.0371527074063799,0.0516953103272503,0.122695377523047,0.0420594565710061,-0.0651983372307596,-0.0898525128303912,-0.00640303883953825
"n-Glycylproline",-0.0777423350660182,-0.0640432142958096,-0.063593794954924,-0.0903411970555199,0.0197804131719798,-0.0640636438446437,-0.0159748592812477,0.098376443532279,0.0573216394956578,0.126308603885935,-0.0636355725525393,0.109288472069696,-0.0873750349248511,0.0325334256978438,-0.0350260069990525,0.0984594564642704,0.00335114469618927,0.112521749804297,0.0491627294506661,0.0611561580992685,-0.0350016693218832,-0.135078446972117,0.0318653722356066,-0.00428072345886756
"N2,N2-Dimethylguanosine",-0.012490989593363,-0.115380187646528,0.109559196202265,0.0470060768788643,-0.050535099654712,0.0732334864332902,-0.12544563164411,-0.0530405645373467,-0.0115435506974531,-0.104250693000779,0.0752351071151621,0.0318225355916677,-0.131126504787694,-0.039014921807159,-0.0704251212761572,0.0899905585043575,-0.146053099662187,0.0291441757373787,-0.0123968031806079,0.0361436108594557,0.0655796848604287,-0.104489546355217,-0.0414027286773083,-0.0199272125522267
"N6-Acetyl-Lysine",-0.0992567481331283,0.0237003497986369,0.0268965525689659,0.0536860149467059,0.0437180095465098,0.110884139323317,-0.131731992612841,-0.0704181315575678,0.144174410903283,-0.0550481714908308,-0.0322087615998803,0.0897239956718086,0.0443439126324929,-0.0283946859611133,0.0978773380852566,0.0179015446836732,-0.0954672167590055,0.0081611077187881,0.0189982350450554,-0.0167185369183149,0.0538159892531371,-0.0199345115545788,-0.0866147695076943,0.0577153545959012
"N6-Trimethyllysine",-0.0849831651987548,0.0702099557127928,-0.0178033881022936,0.0845156829353625,0.094290406031099,0.0342831817611821,-0.0159426728972101,-0.0535981208431178,0.0145550415645069,0.00806311234963615,0.0117902885874593,0.107519466099083,-0.0943276787146475,-0.0217996847522902,0.11256121903107,-0.0463797000712998,0.0066324664250789,-0.13917738376503,-0.0782643854285359,0.0838957256866077,-0.020219309662163,-0.042425937386482,-0.129173665527129,0.0479076885124182
"NAD",0.00380337898266597,-0.0919780593503739,0.152676849376481,-0.013730792581579,-0.102361458691948,-0.10567930256997,-0.0923922327232015,0.0351226326742233,0.0315639857636441,0.142717631552129,0.00757959804508809,-0.00565728584570728,0.0804173382676331,-0.051839927383188,0.0307206620339234,-0.0318208358179522,0.0904326238358973,0.037925219340173,-0.0917203236141747,0.0367480454006648,0.0260645127069828,0.00866019635572522,-0.0450673147326084,-0.00452461403655516
"NADH",0.0158601699428004,-0.11541129194622,0.0126039222276429,0.0268006365104164,0.0442836853835168,0.0233157249659651,-0.0248084963021686,0.0659929293224638,0.0127667822056276,0.122154689605587,-0.0577582876986765,0.158008984936563,0.0198136079274872,0.0924551494823945,-0.103936175258279,-0.00955654058019866,0.0510193842841096,0.0848802344224801,-0.149776974697073,-0.00149872644236165,0.109696013963355,0.0973619796722953,-0.171953549108765,0.0656069079301948
"Neopterin",0.0677668664950353,-0.103550920484224,0.014450489567919,-0.0315539850189923,0.00773723677059328,0.181910187311996,-0.0506341866081057,-0.00327887264145419,-0.0453253982355313,-0.0831090134853783,0.00679737864792394,0.0677065842756048,-0.150357594374678,-0.00426855717763581,-0.00624770972784439,0.0145665368512001,0.0285923301373884,-0.0539836709808167,0.11322982216461,-0.0235129481969394,0.0553467149720626,0.124425410897562,0.00236358250775187,0.0502022018932875
"Niacinamide",0.024926577512853,0.0788302490543054,-0.130468564603249,-0.0924307247540677,0.0838534135783634,-0.00601813115309321,0.0486875054414667,-0.0785728183356155,0.132154961328484,0.0215081691253221,0.00741276639606806,-0.0678628063158262,0.0364559451697586,0.0396189332823006,-0.0402585931212453,-0.0589146583945272,0.0835014097774073,0.0116006078213634,0.0575132238145788,0.00959253699973106,0.0292257303934597,0.0206167182447591,0.0914340582565096,0.151881351067716
"Nicotinic Acid",0.0160037349744251,-0.00995482835570382,-0.109135719086701,0.218498930292395,0.0144727216687777,0.0735460798317312,-0.0189370317432629,-0.0267739553906421,0.0701743098077909,0.0210216579476813,0.0211983279530291,-0.0282784376119562,0.0519632346643417,0.0437690503817348,-0.0447524327157849,-0.0675262156710914,0.145419581004525,0.0207296506424058,0.047905730847283,0.00837382943914567,0.0517434376445786,-0.0622171603998482,-0.0767886701230351,0.0988912113044361
"o-Phosphoethanolamine",-0.00289227348905269,-0.102401863990086,-0.0332197359934876,-0.00700329098595616,-0.182471162470247,0.065440738448844,0.151117197791562,-0.126186174067523,-0.0221798933721276,0.0600623203834407,-0.0656885261750718,-0.0703012960692787,-0.0322076645424789,0.0163465208128885,-0.0814718725575728,-0.107912586322553,0.0537317103080976,-0.0539117851171509,0.0887922517203114,0.048226893885171,-0.111813414303806,-0.0169583813864704,-0.024100748979548,-0.0571677052217527
"Ornithine",0.0192198120922732,0.0746657054327323,0.0307440903902528,0.0217883080484729,-0.0270893105023607,-0.0450776593052201,-0.0243638321324414,-0.210130183685115,0.0041828958228681,0.0497938032573921,0.229778813369068,0.00221958932044592,-0.0312104125747734,0.0158477419141664,0.0366546916495302,0.10203209081535,0.0500525735496654,-0.0649385892563417,-0.00515608979121144,-0.00560364158376674,0.0513265395742813,0.137422619440235,0.129466984743671,-0.179218702153472
"Orotate",-0.0134611974520842,-0.0191698205908498,-0.0552728886725261,0.00437909850915227,-0.0522424227893604,0.0286838867316039,-0.0275745108991662,0.0920610199013379,0.0654638400460052,0.0123940604231869,0.169361481984738,-0.0662269319390043,0.111718030010029,-0.0889182862526654,0.0549909807782342,-0.147741964265429,-0.0503407439646715,-0.182185545387711,-0.0766192490522452,0.071686596744042,0.156227019676136,0.193388998793046,-0.0209254216339465,-0.000558743874861484
"Oxalacetate",0.14300328443219,0.00185732277498321,0.0214177428396596,-0.0380003357862011,0.0991231107800809,-0.036952316356492,0.0419056665318047,0.0102591144236988,-0.0250338055437815,0.0330065945211026,-0.0540748643592389,-0.0770344964202991,-0.0101163767994077,0.0444372958555512,0.0294866951475692,0.00832697170404735,-0.00767387358738827,-0.00227263074816336,0.0374447235617219,-0.0410811166001907,0.0173655072925299,0.0186482146868949,-0.0151937153999711,-0.0621123313963257
"Oxidized Glutathione",0.000247110750951606,-0.0344450154826988,0.166087695751398,-0.0809322445727142,-0.168238639296863,-0.0112264128209472,0.0356556307092263,0.0691278982687962,0.0162962862448577,0.0679755579878168,0.0959880245729862,0.0290292573681633,0.0447180608977083,0.112873950099979,0.0488761421650982,0.0189719605554442,-0.07244888223878,0.101456837022632,-0.012437343776196,-0.022922787026152,-0.0105605954609508,0.0666853637397736,0.0664114331220955,0.0125551859827196
"Palmitic Acid",0.136753409179948,-0.0502586033829137,-0.00995518467591446,-0.0409308015199384,0.0766473710316046,-0.0131600727057723,0.0368506366199294,0.00732695440972941,0.0313754777752309,-0.00587059980359809,0.0052591603105962,-0.0957435985809485,-0.0202830636750297,-0.0197752827894521,-0.0711284950030008,0.02398046034069,-0.0470268807911174,0.0459152250427572,0.0447898681841468,-0.0226933590820446,0.000145329482443297,0.00597214546921863,-0.00759904137749021,-0.0467605112610504
"Pantothenate",0.0368058184983812,-0.0496680466157267,-0.0621572357421788,0.0564433719870557,0.00511050909538551,0.169671871397733,0.0526742677683111,-0.0148706887995264,0.0261539844495884,0.0572648586784398,0.0879801453527326,0.0503723114726206,0.0542923726664993,0.00771736685183619,0.142977375792235,0.0527582413469272,0.196162709369651,-0.0109332469484938,-0.0867763953550582,0.0389458266743577,-0.00323333893737454,-0.114561744561751,0.143035939646304,0.145322824846966
"PEP",-0.140741165493133,-0.0231062215004115,0.0310809393784254,0.0094151137585564,-0.0139645663965642,0.0277135396229915,0.0508987110297475,0.0519914555181719,-0.10213362461388,-0.0179086943372141,0.0113163550761892,0.016756398878176,0.05205798953312,-0.0441619643569422,-0.0335028227450255,-0.0038442347899647,-0.0330266211872447,-0.0736130526613497,-0.0625498890348249,-0.0289095025340251,0.0259542284282003,0.0179737672295452,0.0223255437814988,-0.00306677284226737
"Phenylacetic Acid",0.128429640269619,0.0346385887258377,-0.0164155534139778,-0.0207023730515735,0.0973325825933645,-0.0402418824754965,0.0226011829596496,0.0280716665546203,-0.0228892378067123,-0.0141178835577936,-0.0122448417265688,-0.0772035907988957,-0.060347648149719,0.00210785037015036,0.00735854229544433,-0.0187935128759024,-0.0100067409338218,0.0486033379785361,0.0704485256132591,-0.0291006336019135,0.0605751069444025,0.0509707339941362,-0.0630636914247792,-0.0133572918466525
"Phenylalanine",-0.0561475242255734,-0.000112332908538776,-0.164165614379738,-0.0876355546755742,0.0633419813250501,-0.0458046319663072,-0.0512317815803207,-0.0914143381141506,0.0214375448526584,0.00724786963094001,-0.00212020529558526,0.0954909019223945,-0.0127855277266436,-0.0875628017367097,0.112138285950298,0.0800090807873036,0.0930265426864646,0.0273394043059205,-0.0283446404142669,-0.0285856527337038,-0.0271206971608853,0.0530436145604175,0.00723962086276444,-0.0914178166973843
"Phosphorylcholine",-0.0148641173901016,-0.108576004644079,-0.0374518430771399,0.0415310250663494,-0.0517796566483382,0.0280946844837578,0.131155958974084,-0.146446476337753,0.0173634290553665,0.0881394432535593,-0.0259471649727816,-0.0964434480968172,0.0198971414066788,-0.017301249276392,0.000737175880694356,-0.0361897938198624,0.00416654206370332,0.0617514460488972,-0.0567956810499313,0.276571945763244,0.0125924551014446,-0.0693420771884136,-0.0272210556206728,0.0774295769774462
"Phosphoserine",0.00136484167500054,-0.106375462360856,0.029251237477974,0.0363141950307817,-0.020983253039915,0.11271392636752,0.14271424956126,-0.176009369246367,0.0203483303749501,0.0965135797523272,-0.0570891204793343,-0.0858337201035064,-0.0180718849499896,0.0298767550790587,-0.0566071079999574,-0.121723454418266,0.0811077371962571,-0.100113701361496,0.102826229212884,0.0489738414462824,-0.0951305495710347,0.0102815155363469,-0.028311552132238,-0.0662078374844672
"Phosphotyrosine",-0.047204768675407,-0.0870518415861561,-0.0127591134341301,0.030413421163121,0.00567145938636589,-0.117946063965733,-0.00484042182968055,-0.0962007227178335,-0.0137758465491001,-0.0334515777699397,0.0753336913055801,0.102900028012356,0.00951597005604461,-0.0627823620021226,0.130058107707444,0.0038927454908969,0.133580434289617,0.0793312431620322,0.0217025612089711,-0.0162865495710478,0.0844729140626991,0.0176990422985271,0.00311520141107623,-0.0385462233378074
"Pipecolate",0.00840407940767868,-0.0621396554749488,-0.00815226717702247,0.13070627312537,-0.0623701905004879,-0.0868048665143378,-0.0265609187623448,0.0501271648588035,0.0873152468257234,-0.0731950120166206,-0.0923638175824357,-0.18573993571167,-0.011043296048988,-0.0193829382434457,0.0768187939747014,0.21532297410481,-0.0594935958003379,-0.083041249882625,-0.0265304485811196,0.116202224920251,0.0129472839536417,0.0698739015850877,0.0646741558903411,0.093013798723524
"Proline",0.0468976381056481,-0.028833143103613,0.0647301479003164,-0.135007913158205,0.0500142214231932,0.0308609214127358,-0.0061205275367531,-0.0291577067987123,0.236162137676955,-0.0489884867985527,-0.111067114525664,-0.0474318425085762,0.0493898456353485,0.00226520185907852,0.0964766415202718,-0.126750922156295,-0.016840475190996,0.0842244240967203,0.0738865632197671,0.00514361627857308,0.135271625870882,-0.0229246490471193,0.141367938877146,-0.100627398254662
"Pseudouridine",0.0426387358933137,-0.0352720278166888,0.040823877392908,0.049222227538964,0.147031228072979,0.0317271902195353,-0.0351971148193148,0.0942358437000808,-0.00371452468417465,-0.111735587954537,-0.130180609378272,0.109580200865474,0.178122647443025,0.0427710447016773,-0.00867458932240976,0.129595195113168,0.133280759281209,0.0663490257554719,0.106846122855906,-0.0079156489787672,-0.130541981474015,0.103665804169544,0.211158985169895,0.0293380621402272
"Putrescine",-0.0595000860690335,0.0382956203752731,-0.0463592247792944,0.0586870260315793,0.115878201727382,0.052716206024929,0.144401960031668,-0.0443399490690339,0.00239827725267278,-0.0769946326644531,0.1458506194303,-0.149583087543241,0.013496186637481,0.0363026488808002,-0.12888037755579,0.124435812395808,-0.0867413660654515,-0.0786232658845016,0.0167294939621737,-0.000839336659261234,0.0477905614534724,-0.0651630581479817,0.154091507936949,0.00827575428567159
"Pyridoxamine",0.12130444706832,-0.00514574748886745,0.0367537097685224,-0.0517614857054502,0.055598478182582,0.104781159921623,0.015570066785931,0.0250510107593379,-0.080106772272486,-0.0602318036125407,0.00909328577787451,-0.00976128064178745,-0.126227784343868,-0.0150294532584151,0.056604926316109,0.00530298023941438,0.00610493479891092,-0.0204599222868369,0.0723319437317748,-0.0322489381795178,-0.0162155613419096,0.0287970112315336,0.106616985960938,0.0623801472438988
"Pyroglutamic Acid",0.0352064711818697,-0.0224656129246238,0.0182017307744936,0.106912115600293,0.0563211552115107,0.0688147886261491,-0.0595170662487354,-0.163301023584148,0.0025313947584584,0.0430234553347731,0.137642612856099,0.0126017453763612,0.0811490285855865,-0.0296279858371774,-0.125837609560756,-0.0151206616586156,-0.0610456683618252,-0.25437386353495,-0.00287520668325766,0.0578205494434979,-0.0637512228267237,0.0743135313679792,-0.015603064392619,-0.227501921798778
"Pyruvate",-0.0958013229255376,-0.0954224721606062,0.0275794111353742,-0.0121778157000037,-0.00982513771561304,-0.0725173436948044,0.0976194102808405,0.0159544609436717,-0.107106019915973,-0.137691834589028,-0.0539937404178067,0.0455384721878585,0.0368592955196611,0.0132184666829203,0.0730544678926644,-0.000301131133950069,-0.04682962029615,-0.0995594160208415,0.102258714832805,-0.0531703553319379,0.00573695179281763,-0.0801700823685891,0.0410019229702612,-0.0741629121388986
"Reduced Glutathione",0.021753352505928,-0.122064274241395,0.0951919631624708,-0.12729753138351,0.0104346678709504,0.000420171539544796,0.0562830762266831,0.076840554247756,-0.0254783448105681,0.0689564002555781,-0.00386957313143744,0.0123435877880915,-0.049905192260222,0.10704383379216,-0.00127125599105373,-0.00973980369021911,0.0560972841328797,-0.0159683599916664,-0.00823840213028742,-0.145772123415649,-0.0794286339744432,0.0554653693495012,0.00392476568707355,-0.00595444576373929
"Retinol",0.113764545020723,0.0362189536102002,0.00262222708700791,-0.00231452341045312,-0.0151060844344574,-0.121934137966947,-0.0418277100652538,0.00113600104359626,-0.0216561492678833,-0.0457136942541527,0.0259782845083998,0.088336043398801,0.0377416848699233,0.0648279011016807,-0.00446638107452525,-0.0810105890894876,-0.107193040760824,-0.0884305657546252,0.0978709972045344,-0.0270513054147683,-0.0441201026840204,-0.0614893670572309,0.0792130517577551,0.0531518191382232
"Riboflavin",0.048040272607761,-0.0375622501733026,-0.0880295317433807,0.00691437386513483,0.0869929992032759,0.0544425990598644,-0.0144718754658739,0.0135649849071438,0.0712785109934274,0.0975206032990069,-0.0735340402344501,0.016680907928324,-0.0996106480281233,0.0550981871387832,-0.0165631635895129,-0.017377125006675,0.126662363295295,-0.0636299981617084,-0.15691581490737,0.194597397501174,0.00739123859441028,0.0483884859993125,0.159761996868269,0.187498090227663
"Ribose-5-P",-0.0838241895843824,0.000667679255381546,0.0691426940322534,-0.0710923635440039,0.0613904273402528,0.0568108013263705,-0.00979815704809894,0.0371466134595552,-0.205170213520288,-0.0133571795021483,-0.0764007947251661,-0.0627750442289575,0.10037368965737,-0.0289809014155937,-0.0467109863371659,-0.088472182850102,0.114357504422247,0.00754637868613669,0.0811415475402686,0.109374336950401,0.082168012205035,-0.0448962321773515,-0.0237226861413581,-0.00356568493755544
"Ribulose 5-Phosphate",-0.0916754608917172,0.0797286967104923,0.0331705034583239,0.00524746201461835,-0.043735816802202,0.0785014596695705,0.0338708496311657,0.0877122290470701,-0.110463787191513,-0.0518241069159877,-0.0428322384848736,-0.0298477794582569,0.0169344872643062,-0.160919415833809,-0.0306199459166109,-0.0615330113595834,0.156049245311993,0.0318428858363159,0.0707961392571059,0.0094227626365429,0.158592307028581,0.0280156735023935,0.00953141933774886,0.00750723393083253
"S-Adenosylmethionine (SAM)",-0.132991506717265,-0.0713153020213104,-0.0322266490298011,-0.0206139395488607,-0.0764186035580016,-0.0187255070066966,0.0106406326334861,-0.0460593319161493,-0.00940258516760143,-0.0165476767569257,-0.0189058132947513,0.051678647936122,-0.0204040891015232,-0.0617454102663804,0.0160668927907902,-0.021640398357002,-0.0176575688553923,0.032604852249492,0.0397576004912299,0.0075590388969785,-0.059667149104599,-0.0218469127584628,0.0660278486168946,0.0452892745055502
"S-Methylcysteine",0.0945462226261122,-0.0460332380028477,0.00858431324189947,-0.0782975689503424,0.172580090869958,-0.0292272823239021,0.029064109534458,-0.00605067088266243,-0.0314292295596787,-0.0484072405252708,-0.0429247238048556,-0.0543028136279313,0.0122565909209171,-0.0320221631437439,0.0561547635605073,-0.0283495570165203,-0.0382648267685148,0.00478411588063628,-0.190474137920569,-0.00418833885105164,0.0269721910128673,0.0135437113932172,0.0474604770164343,-0.116187533392697
"SAH",-0.11585557714184,-0.0591712819857768,-0.0678758387025806,-0.00574974465190546,-0.10137564484967,0.0335287870690467,-0.00733248833973371,0.0430622494368353,0.0638714032337637,-0.0586645798590252,0.0625837761088895,0.0538251514950189,0.064607042562187,0.0595477499502941,0.0209643783352798,0.0614896131215924,0.00942659727333687,0.0366351488568321,0.100051880051722,-0.0558043085078955,-0.0698374702890023,-0.0492630448482059,0.0137846982382463,0.00815052754681975
"Sarcosine",0.0683598912849815,-0.00311559865683903,-0.0774544025522272,-0.0992634015856815,-0.102409780242607,0.0219601788051916,0.0112168220337702,-0.0314906288529331,0.0549958866751281,-0.0572879343847506,-0.00301233611045864,-0.0354634561364695,0.10474882533979,-0.112818616545895,0.14676764328695,-0.0266263382609718,-0.0472524233632731,0.0356618915686026,-0.088721513303967,0.00323201757666417,-0.186082269074902,0.0486199212935737,-0.125933030266947,-0.0568896442937212
"Sedoheptulose 7-Phosphate",-0.0875426357510184,-0.00849983508863721,0.0720305261395402,-0.0341966295527158,0.0588264624812965,0.0245224920753572,0.0909204543913511,0.0615591841369952,-0.106502612077544,-0.0390541472425334,-0.0731720684008828,-0.00219638648835178,0.0223952503363067,-0.0692725515506666,0.0601006513495154,-0.0524126205442018,0.132882140483643,0.0254156192937417,-0.0869717597971803,-0.136584803987115,0.022328768722391,-0.100126725093854,0.10507328217362,-0.0667063860294571
"Serine",0.0224840106969487,0.0194702452512506,0.0689085239728663,0.100965545659462,0.0805613615893923,0.0173262304427392,-0.0635537092847596,-0.082299588626515,-0.172076131946455,0.0962406755467344,0.117157405025576,0.0852441474649584,-0.0042632916807687,0.102477337353053,0.110765636216874,0.204441557803799,0.0702038102972272,-0.00338978289718784,0.0213190631049712,-0.0197955777891841,0.181118045409333,0.0200444661098768,0.0201760020989241,-0.0451930973238184
"Sorbitol",-0.0256197106889729,0.138829931499045,-0.0196240084803044,-0.00701009632051996,0.0233941252003368,-0.108702151613434,0.0631745400952469,0.0109474677387292,0.0551504763186795,0.0280713151847661,0.0517667881572447,0.144345583355231,-0.0491958739130626,-0.0182296895897947,0.0676345797778244,0.0991787111178152,-0.0164419791204779,-0.0427546364330073,0.0379688364836227,-0.0559576575522451,-0.0583981144782666,-0.00446357790648721,-0.112146985058772,0.00410388706196405
"Spermidine",-0.0464747044981441,-0.0457380163691138,-0.024447849843007,-0.0588067439834718,0.092387105602411,-0.104287590231912,-0.00467185797700134,-0.0219953266505786,-0.0131539383045065,-0.039962563960812,-0.0268121208925053,-0.153178120665841,-0.0913304645444337,-0.00576608431334546,-0.0384474075956785,0.0816210780387382,0.0498084901838673,0.095427451944113,0.159879493373961,-0.0309010293375748,0.187541491568921,0.148998207393081,-0.102557226421774,0.0929295346236812
"Suberic Acid",0.0805204418772706,0.146832507906599,0.0178053051999472,-0.0129392153928861,-0.124997071616026,-0.0562283346033407,0.0140564773200376,-0.0440478647207989,-0.0189361821438884,-0.0556652831598653,0.0190236473387106,0.0473892827707535,0.0153474191499363,0.0425984957233668,-0.0343400612985912,-0.0441505482703891,0.0734088259204983,-0.0521078196413703,-0.0646344174011976,0.0387696486323961,0.02152336128771,-0.0791016961283839,-8.36527131771233e-05,-0.0349285879116298
"Succinate",0.0148346002022836,0.0923187286444717,0.0116151334005966,-0.138647913951437,-0.108450925878701,0.0999471218237962,-0.0790219117301857,0.0446832561888418,0.0519472313197277,0.0937289950003919,0.043895840809136,-0.110229991402234,0.0640549053405598,0.0378833122469767,-0.0360985762127327,-0.0571536524012812,-0.0519606553309783,0.06811389288361,-0.0980749989396102,0.129467572840307,-0.0104938361332938,0.0947024987238805,-0.105286105092132,0.0440913683387441
"Succinylcarnitine",-0.116504267189184,-0.0604824236542904,-0.00419607532242345,-0.0255650507037818,-0.0322717957363311,0.0123999657064399,0.00668847530660801,0.00786824041433912,0.108714031338827,-0.0217582456023392,-0.00410807734844256,-0.0321394629942523,-0.0634546257171706,-0.041374610714152,0.0083084907560467,-0.0217327073811238,-0.0253342425905021,0.00637229973635498,0.168885539351698,0.0739679969255634,-0.0310681067488584,0.0838506316754075,-0.0617000304983621,-0.095373965054473
"Sucrose",0.0255865069822354,0.090030884504445,0.081821532768755,0.126932395955196,0.00528207398369159,0.0251259819638138,0.0292501552852661,-0.0396223104530166,0.0865563772450884,-0.0208552301217053,-0.0888221120191941,0.0677306894918801,-0.130885716798214,0.100783196855965,0.111957066973058,0.0226944984292564,-0.0336274490864554,0.129038113801287,-0.116239205447499,0.0600007611312243,-0.0279358605341337,0.0303330135182905,0.0507193081162549,-0.135395291639306
"Taurine",0.125278331277197,-0.0667194250213457,-0.018080924738267,0.0661229847723613,-0.0905090112330113,0.0262085691144404,0.0299900463866748,-0.0399399980209763,-0.0175193864984026,0.0620762952667938,0.0194034692337102,-0.00601050141356438,0.0458457046813997,0.00267518468314179,-0.015582074990175,-0.00406118354781777,-0.0349039053419378,0.0137254155472824,0.049762491549786,-0.031855273587371,-0.00821473965408065,-0.0533562202189553,-0.0119679353623357,-0.0259147482905404
"Thiamine",-0.0594635295261233,-0.0594456485455042,-0.106704390867116,-0.0208433404295062,-0.0389144887923198,-0.0787429408830264,0.0086540222244622,0.0518307748979773,0.149093381865751,-0.0505455471447909,-0.0293574044839067,-0.0829883154093978,0.0550246051824216,0.0167810636108535,-0.00715240678807021,0.0986878339105405,0.0901289779580232,-0.148860003050949,-0.0453035374285058,0.0697461412940548,-0.0210517410125968,0.0288656283186359,-0.0411976227869823,0.0539643834660326
