"sex","genotype","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24"
"female","324",-1.3133152360726,1.48876131671185,-3.26939654711802,4.92345917894092,-2.95611764930635,-0.0216118394981356,0.279970024255619,0.97736957591789,0.782337039830844,-0.551168672076438,-0.963947184942219,-0.796962637458328,-0.286516808473225,0.979638243359608,-1.52977304132843,1.06259749650694,-2.26218662281202,-1.83370567663254,1.91743765531038,0.938856980605644,-1.26369524498583,-1.30636205218342,0.282773399759126,-1.80196400225044
"female","358",-1.56241623651386,1.09577185530314,-2.13218505633491,0.709397587949299,5.60235220127251,1.25102431464119,-2.63956897471199,0.606738449091685,-1.92601680445386,0.428255211545891,-1.07997020382807,1.09721342195515,-4.26255371497247,-1.14139133375052,1.68305862232875,-0.256622090560275,0.284005636365717,-2.67585473476323,-0.284770019242212,-1.11258039991304,0.433246758100483,-0.991351394087024,-0.0892917496692144,-1.47439395413001
"female","373",-2.96684462933102,-6.7485898678255,1.51407957463238,0.736796459302143,2.8926333348453,-0.526977821622009,-2.67661157580305,-1.33150037253787,-2.41050933515996,1.24531046350359,1.68041122388451,1.31418662081169,0.721564559544236,1.47594175662465,-1.41416524518956,-2.78943477681981,-1.33184472319633,1.82997594998582,1.48604420666337,1.76591312813856,0.994688612390664,0.735818265292797,-1.2515677790658,-0.662808955040087
"female","375",-3.56358944027797,-5.81657870141937,1.54773706940552,3.55167093460017,-0.279447780727907,-2.22323901147485,0.00233790720746654,-0.0479481923534252,2.01299530536083,1.02411719903674,0.696223375135869,0.645417218142206,-0.889456450320718,0.362030716766102,0.509380509103621,-0.53011628416353,0.710344152458697,-0.0682740318640031,-1.85676769083778,1.37892619188043,-0.771172811427701,0.350837986923948,1.00045943968341,-1.47067035616806
"female","381",-2.60856142909664,-1.6865449359149,2.58001343206022,1.28671219908254,1.99398241962715,1.29608321623068,1.29418461613593,-0.945289378295247,1.42479079383096,-1.20064328218597,-2.17489424212294,0.84905458346858,-1.54325142265407,1.72238277991989,-2.86415802989692,2.21594710401623,-0.728581595031094,1.22082410030731,-1.43510016273397,-0.496019515591226,-0.403148526196431,-0.157282368215706,-0.809339952001362,-1.17478665649346
"female","406",-1.26591867071871,-2.12511718622457,-1.15549382558212,0.87888454452271,-0.928804133524665,-1.13951201010007,-0.882778810855437,1.55240826009151,-0.0525581029451506,1.66879876077288,-1.57118031453965,-1.3634196030261,-2.21805805044375,-2.37720003340563,1.06548890311666,0.687802792486406,-0.171026788280491,-2.7122604628455,-0.907288105499624,3.36458668784787,1.85521678113088,1.11654583915762,1.54247291409267,-0.82736481194267
"female","42",7.55372328261926,13.1409923702081,3.84577683864757,-1.09347189094142,6.1986775093458,-0.355962564334022,-1.08937315200747,1.59261749450431,5.15971940659557,5.18952937002266,0.653049226012867,-1.6383866918642,-3.9106767862745,-2.28827174867169,-2.28480428366847,-2.40914135574022,-0.655798150508309,1.09734441650239,-5.00691352912467,-0.511746413679565,-1.30043122899854,0.902177068371761,0.148381440939171,-0.75089316494542
"female","440",-5.29855560147325,-4.04962097088143,-0.0161598454176016,-2.07451473843216,0.376392828760179,-1.46566142436042,1.03713166439176,-1.17340791667214,-2.67450021170093,1.13142373888297,4.65323333985577,-3.56377925232499,0.104445116804205,1.89818963502862,0.199116407753813,1.35882939045436,0.493645382613255,-0.741800637400112,0.116233094351956,0.639482502670094,-0.332617339727411,-0.932566402953109,0.233940183013262,2.38498918312437
"female","502",-3.57011308714795,-2.11064955879184,2.31916146799913,2.27121731546338,3.27055070329891,3.17507917523807,-3.04166746108292,-1.63773636711879,-1.26839029560519,-0.69599734514871,0.416884271244021,-0.729284604114604,-0.000777010512330284,-0.045772063745112,-1.21696022051509,1.17409278872869,1.32266794970207,0.695194718222515,-0.322405290497452,0.677509029517306,-0.519275458350254,-1.49639982712943,0.262433725767094,0.78537790570935
"female","513",-7.18418181856746,-0.290074629754051,1.64571453347279,-2.31084285443673,1.92955269912499,1.53535113303832,-4.60425345342283,-1.19183339377398,1.37230801461745,-1.06056404284216,-3.82821757968898,-0.884762848609297,-0.418910198687725,-0.589564617723806,2.6141994358557,1.25993752221807,0.0569418433153407,0.00267811563017351,1.54313867206889,-1.63661886375917,-0.0287674819169439,0.755256997355403,-1.87729803235987,0.833700676930239
