"sex","genotype","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24"
"male","440",1.9894630550904,-4.22088713689036,-0.85476765046422,-2.087608979422,-0.801373008493669,0.664047166317839,0.725799082939632,-1.51044650215763,-1.66185491560711,-2.08170566772259,3.93973075320438,-1.08699595569324,0.728357593638985,-0.52542943984021,0.595154117847552,-0.0561260103265434,1.77409838678492,0.297147356807343,-0.242026624018199,1.49431657064195,0.401848345216667,-1.25626183486214,-1.63932209494614,1.10263133409918
"male","235",2.53416649676755,-6.06911908068577,-4.43865513661335,2.6700505564343,-0.657176361352688,0.541557868987791,-0.363412984757633,-1.84989086362352,3.57982962926658,1.96229073133144,-0.812242170328426,0.476508701334832,0.582245524642383,-1.67038655512349,-0.600377842793879,-0.183485494117701,1.0012873757475,-1.37082132684128,0.273196643131666,-0.758024917463241,1.44463879492391,-0.423520633259217,-1.31887242188132,0.574968103686138
"female","440",-5.09097035611855,-6.51632678795215,-0.0319613484060234,-3.81957695551699,1.032148744955,-0.413242411523057,0.0863001964878495,-0.333436245394495,-2.85315895155016,1.299145471843,4.22864146612916,-2.91584448335843,0.182515769636978,2.49332743164369,-0.277124291664688,1.7841407732368,1.26473466547819,0.0782091945826091,-0.252450195887087,-0.575130629721085,0.547772610596066,-1.17598278470707,-1.02350066014476,0.315851148542227
"female","381",-4.34240252957487,-1.76976688764703,2.38001463105288,1.02995226907302,1.52801316283492,1.36243748429426,1.74247935799205,-1.67521197376503,2.27017615356363,-0.915896098428949,-2.64131141951834,1.52185621695333,-1.7787917197396,1.6813590313939,-2.62441513376704,2.59382017964969,-0.671630220880463,1.1963727398951,-1.82755160032216,0.0608649533938637,-0.428981921174669,0.342147048130032,-0.829311553260823,-0.925872897809892
"female","502",-2.41974104929165,-0.471979255240934,2.38171009712334,2.19352807163052,2.91251881548412,2.37898990688941,-2.77948628037377,-1.73569547068857,-0.926648698962478,-1.10480296041696,0.442709162740063,-0.486542687154084,-0.26671559046366,-0.170425682746374,-0.762258770654699,0.997897911994947,0.952005740235725,1.07136071883363,-0.32077825860938,0.989523415771255,-0.657854882677607,-1.25452163007881,0.150336865013402,0.685923865251782
"female","513",-11.8747468749835,0.13819603659354,0.12615668699298,-3.09087246899539,3.82250357457597,0.0495143915854608,-4.61746117960931,-1.62768824624086,2.38449637524185,1.04306005453679,-3.87434172308332,0.217390647651618,-0.791159448159825,-0.620917859945768,2.73031899730832,0.76018355254723,1.27884654376656,1.51457356067944,1.60643674220648,-1.38350278987434,-0.257881931559996,0.0225146253850573,-1.43608755184312,1.60702787160873
"male","303",-0.911005001745601,-4.69399353758811,1.42856155922478,-5.40978856322473,-2.42175916588916,1.76317674007028,2.14128483247067,-1.31163430927365,2.65674703498835,1.59522840448131,0.434475954580636,0.468654825144765,-1.14338764433009,-0.544831603735431,0.230723497110659,-2.47936952310348,1.85854436417062,0.808575380117605,1.65683003445926,-1.05430654667995,-0.859790406535707,0.585724660865364,-0.809323885464697,0.251605106862695
"female","513",-5.3777475028469,-0.747401253441775,2.53111099189349,-2.09387252747102,1.1270728172678,2.65700760012625,-3.05702606071058,-1.36777122362725,1.09358122930617,-1.16781330587829,-3.6880204821306,-2.1799450788555,-0.0627442810219899,0.626601538256303,3.14154149264017,1.00460178487719,-1.03931318977497,0.0476559063438823,1.17669959356056,-1.81763021521444,-0.645390994025104,1.18784160644895,-1.75797885635393,0.722429043681405
"male","440",0.494113210695339,-5.59668626648724,-0.642440606950264,-2.49835462171758,-0.395458671792206,1.52367761569968,1.97609390643504,-1.85964316511362,-0.847251552599554,1.09239204170972,2.85839741921309,-1.11114181075991,0.959381304627354,2.79013819657184,0.922076421938117,0.838669818244186,1.92244841388491,-1.12764795685894,-1.74660573331937,0.366036615112771,0.428226272111899,-1.0450452448746,-1.39458928009992,0.272467530234249
"female","208",-1.0709909442412,10.4141483665264,2.5639114068559,-2.24375743426866,-2.41004797386299,-1.38714820264892,-0.230143716590908,0.471802835265148,-3.34328156790323,0.612607523218634,-1.78134283987506,0.487974215644134,0.199725168123809,1.80883426004272,-0.699070083761975,1.25607100684316,-0.495970410118738,0.948434184725797,-1.20259103649365,2.36402121563737,1.48207203248967,0.844630717294951,-1.04588795324065,0.24675780197148
"female","913",-5.50459419799108,-3.41005646338004,2.94723977989311,0.0394941087946585,0.676526784498353,-0.693924168948565,0.754734258278006,-0.484783890163004,2.3043075966881,-3.1944622376064,0.873200938827872,-0.312621236212508,-1.35586044438583,-3.41215009658045,-1.16784679731845,1.90019906248494,-1.78806826418851,0.578552897871124,0.84209641106942,0.768749456272693,-0.0347510264172457,-0.774240147730744,-0.77134264535612,0.993221836873047
"male","406",7.62660801021118,-3.2992742482405,-0.676050406639471,-4.08654091523722,-0.407660620129206,-2.42567252975744,1.31692638281349,1.85393152110576,-0.822796776786901,-0.20049793493443,-1.97796353752428,0.203267635257454,-0.812533575666174,-3.61104434156455,-0.76824791288181,0.54039012646176,1.20292017496186,-1.15394799224201,-1.63780551694792,3.91869122369308,1.87787391201085,0.942669021618454,-0.286128613272968,0.960748387373253
"female","303",-9.67394679204746,2.69725880400135,5.09236867972032,-0.544275061202631,-4.18380858512717,1.81902511777728,0.683759460144784,-0.833710744084798,2.23344064614838,0.752611274515983,0.556224086594401,-1.81952300093151,-1.27838399547734,1.76505372022295,-1.28777890967954,-1.49440682850035,1.68708166901906,-0.601278519278133,2.48716730039852,-0.0833014690675745,-0.624624898820018,0.832237741026727,0.0839617402672232,0.601580111081386
"female","776",-3.0654913706197,-2.80074166048874,3.6429620826524,0.477968451226054,2.20818695588685,-0.644746931151761,1.0167226824094,3.40207321004526,-0.355249009980875,-1.32996356493642,1.48131349827906,0.0831464855824912,-0.894401082861939,1.88375420383311,1.08907626451758,0.365918939072601,-2.02741861427376,-0.397841644531013,0.610343235450076,-3.2429625002037,2.38991456643548,1.77969208434463,0.20303416614392,-0.397644255322248
"male","208",-0.345193048004958,-3.65987864899388,2.45053021637416,-3.54475620855753,0.441407894620782,-1.87567697865002,0.248476922006701,0.316726569138914,-1.23187980844017,1.52203103905503,-0.823225156111295,2.52501609924295,1.67409067276198,-0.446533025013807,1.28127829009729,0.486182607545397,0.0503475115725746,-0.157248680247098,-1.48319366892182,-1.5221527908121,2.11234835677102,-0.130017328574079,-0.530482358189326,1.05187095906665
