"KEGG.id","Entry.type","KEGG.name","p.score"
"C05619","compound","5-Hydroxyferulic acid",0.004690556768559
"C05634","compound","5-Hydroxyindoleacetaldehyde",0.00459056586608437
"C05635","compound","5-Hydroxyindoleacetate",0.00149084788937405
"C05637","compound","4,8-Dihydroxyquinoline",0.00249075691411932
"C05638","compound","5-Hydroxykynurenamine",0.0070903384279476
"C05639","compound","4,6-Dihydroxyquinoline",0.00309070232896652
"C05640","compound","Cinnavalininate",0.00289072052401749
"C05642","compound","Formyl-N-acetyl-5-methoxykynurenamine",0.00229077510917029
"C05643","compound","6-Hydroxymelatonin",0.00549048398835513
"C05644","compound","3-Methylindolepyruvate",0.00329068413391556
"C05647","compound","Formyl-5-hydroxykynurenamine",0.00549048398835513
"C05660","compound","5-Methoxyindoleacetate",0.00109088427947598
"C05690","compound","Se-Methylselenomethionine",0.00149084788937405
"C05703","compound","Methaneselenol",0.0011908751819505
"C05770","compound","Coproporphyrin III",0.00199080240174674
"C05772","compound","Precorrin 3A",0.000890902474526952
"C05778","compound","Sirohydrochlorin",0.00439058406113534
"C05781","compound","Oxyhemoglobin",0.00299071142649201
"C05782","compound","Myoglobin",0.0113899472343522
"C05783","compound","Cytochrome a",0.0126898289665211
"C05784","compound","Catalase",0.0126898289665211
"C05785","compound","Peroxidase",0.0126898289665211
"C05789","compound","L-Urobilinogen",0.01398971069869
"C05793","compound","L-Urobilin",0.00609042940320233
"C05794","compound","Urobilin",0.01398971069869
"C05819","compound","Menaquinol",0.00199080240174674
"C05825","compound","2-Amino-5-oxohexanoate",0.0136897379912663
"C05827","compound","Methylimidazole acetaldehyde",0.00369064774381373
"C05831","compound","3-Methoxyanthranilate",0.000990893377001467
"C05832","compound","5-Hydroxyindoleacetylglycine",0.00389062954876276
"C05849","compound","Vitamin K1 epoxide",0.0023907660116448
"C06160","compound","(S)-Norcoclaurine",0.000590929767103293
"C06161","compound","(S)-Coclaurine",0.00109088427947598
"C06162","compound","Sanguinarine",0.0058904475982533
"C06163","compound","(S)-cis-N-Methylstylopine",0.00069092066957792
"C06165","compound","Macarpine",0.000890902474526952
"C06199","compound","Hordenine",0.000990893377001467
"C06212","compound","N-Methylserotonin",0.0011908751819505
"C06213","compound","N-Methyltryptamine",0.00149084788937405
"C06246","compound","Gla protein",0.00129086608442502
"C06247","compound","Gla protein precursor",0.00129086608442502
"C06258","compound","Globin",0.010390038209607
"C06316","compound","Dehydro-D-arabinono-1,4-lactone",0.0118899017467249
"C06319","compound","Precorrin 6Y",0.000790911572052436
"C06320","compound","Precorrin 6X",0.00109088427947598
"C06406","compound","Precorrin 3B",0.000890902474526952
"C06407","compound","Precorrin 4",0.00109088427947598
"C06408","compound","Precorrin 8X",0.00149084788937405
"C06416","compound","Precorrin 5",0.00109088427947598
"C06454","compound","Fosfomycin",0.00559047489082964
"C06563","compound","Genistein",0.000990893377001467
"C06566","compound","Cephamycin C",0.00129086608442502
"C06569","compound","7a-Hydroxy-O-carbamoyl-deacetylcephalosporin ...",0.00219078420669577
"C06616","compound","Erythromycin C",0.00109088427947598
"C06627","compound","4-Keto-anhydrotetracycline",0.00149084788937405
"C06629","compound","6-Methylpretetramide",0.00109088427947598
"C06630","compound","3-O-alpha-Mycarosylerythronolide B",0.00149084788937405
"C06633","compound","Erythromycin D",0.0011908751819505
"C06635","compound","Erythronolide B",0.00279072962154298
"C06653","compound","Erythromycin B",0.00109088427947598
"C06654","compound","4-Amino-anhydrotetracycline",0.000990893377001467
"C06801","compound","Tetracenomycin C",0.004690556768559
"C06809","compound","Acetylcysteine",0.014389674308588
"C06972","compound","Dronabinol",0.00309070232896652
"C07027","compound","N6,N6,O-Tridemethylpuromycin-5'-phosphate",0.0052905021834061
"C07028","compound","N-Acetyl-N6,N6,O-tridemethylpuromycin-5'-phos...",0.000390947962154261
"C07029","compound","N-Acetyl-N6,O-didemethylpuromycin-5'-phosphat...",0.00109088427947598
"C07030","compound","N-Acetyl-O-demethylpuromycin-5'-phosphate",0.00109088427947598
"C07031","compound","N-Acetyl-O-demethylpuromycin",0.00109088427947598
"C07032","compound","N-Acetylpuromycin",0.00109088427947598
"C07349","compound","3'-Demethylstaurosporine",0.00109088427947598
"C07480","compound","Theobromine",0.00209079330422125
"C07481","compound","Caffeine",0.00189081149927222
"C07572","compound","Citalopram",0.00719032933042212
"C07576","compound","Psilocybin",0.00799025655021836
"C07578","compound","Cannabidiol",0.00309070232896652
"C08300","compound","D-Cathine",0.00109088427947598
"C08301","compound","Cathinone",0.00109088427947598
"C08491","compound","(-)-Jasmonic acid",0.00399062045123728
"C08830","compound","24-Methylidenecycloartanol",0.00419060225618631
"C09131","compound","Chanoclavine-I",0.0052905021834061
"C09244","compound","Tabersonine",0.00459056586608437
"C09694","compound","Juvenile hormone III",0.000790911572052436
"C10447","compound","3,4-Dihydroxyphenylpropanoate",0.00809024745269287
"C10557","compound","Dihydroanhydropodorhizol",0.00169082969432319
"C10784","compound","Cannabidiolic acid",0.00319069323144104
"C11460","compound","dTDP-4-oxo-5-C-methyl-L-rhamnose",0.00159083879184856
"C11469","compound","Calicheamicin gamma(1)I",0.00209079330422125
"C11512","compound","Methyl jasmonate",0.00279072962154298
"C11523","compound","24-Ethylidenelophenol",0.00439058406113534
"C11538","compound","Cobalt-sirohydrochlorin",0.00109088427947598
"C11540","compound","Cobalt-precorrin 4",0.00209079330422125
"C11542","compound","Cobalt-precorrin 6",0.00129086608442502
"C11543","compound","Cobalt-dihydro-precorrin 6",0.000990893377001467
"C11545","compound","Cobalt-precorrin 8",0.00189081149927222
"C11643","compound","16-Hydroxytabersonine",0.00069092066957792
"C11675","compound","16-Methoxytabersonine",0.000890902474526952
"C11850","compound","Divinylchlorophyll a",0.014189692503639
"C11910","compound","dTDP-3-amino-3,4,6-trideoxy-D-glucose",0.00479054767103352
"C11911","compound","dTDP-D-desosamine",0.00139085698689953
"C11912","compound","dTDP-6-deoxy-D-allose",0.00289072052401749
"C11915","compound","dTDP-3-methyl-4-oxo-2,6-dideoxy-L-allose",0.00399062045123728
"C11916","compound","dTDP-L-mycarose",0.00219078420669577
"C11920","compound","dTDP-L-olivose",0.00219078420669577
"C11921","compound","dTDP-L-oleandrose",0.00179082059679771
"C11923","compound","dTDP-D-olivose",0.00129086608442502
"C11925","compound","dTDP-3-amino-3,6-dideoxy-D-glucose",0.00919014737991266
"C11926","compound","dTDP-4-oxo-6-deoxy-D-allose",0.00289072052401749
"C11927","compound","dTDP-4-oxo-2,6-dideoxy-L-mannose",0.00249075691411932
"C11928","compound","dTDP-4-oxo-2,6-dideoxy-D-allose",0.00229077510917029
"C11933","compound","dTDP-D-mycaminose",0.00149084788937405
"C11963","compound","Avermectin B1b aglycone",0.00149084788937405
"C11964","compound","Avermectin A1b aglycone",0.0011908751819505
"C11965","compound","Avermectin B1b monosaccharide",0.00159083879184856
"C11966","compound","Avermectin A1b monosaccharide",0.00159083879184856
"C11967","compound","Avermectin B1b",0.00179082059679771
"C11968","compound","Avermectin A1b",0.00179082059679771
"C11979","compound","Avermectin B1a aglycone",0.00149084788937405
"C11980","compound","Avermectin A1a aglycone",0.0011908751819505
"C11981","compound","Avermectin B1a monosaccharide",0.00159083879184856
"C11982","compound","Avermectin A1a monosaccharide",0.00159083879184856
"C11983","compound","Avermectin B1a",0.00179082059679771
"C11984","compound","Avermectin A1a",0.00179082059679771
"C11990","compound","Oleandolide",0.00149084788937405
"C11991","compound","L-Olivosyl-oleandolide",0.0011908751819505
"C11992","compound","L-Oleandrosyl-oleandolide",0.00129086608442502
"C11993","compound","10-Deoxymethynolide",0.00139085698689953
"C11994","compound","10-Deoxymethymycin",0.00259074781659383
"C11997","compound","Narbonolide",0.00139085698689953
"C11998","compound","Narbomycin",0.00259074781659383
"C12000","compound","Tylactone",0.00159083879184856
"C12001","compound","5-O-beta-D-Mycaminosyltylactone",0.00169082969432319
"C12002","compound","5-O-beta-D-Mycaminosyltylonolide",0.00349066593886459
"C12003","compound","Demethyllactenocin",0.00159083879184856
"C12204","compound","5-Hydroxyconiferaldehyde",0.00169082969432319
"C12318","compound","dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose",0.00279072962154298
"C12319","compound","dTDP-3-amino-2,3,6-trideoxy-C-methyl-D-erythr...",0.00209079330422125
"C12320","compound","dTDP-L-4-oxovancosamine",0.0140897016011645
"C12368","compound","Tetracenomycin D3",0.000590929767103293
"C12369","compound","Tetracenomycin B3",0.00109088427947598
"C12370","compound","Tetracenomycin E",0.00109088427947598
"C12371","compound","Tetracenomycin A2",0.00109088427947598
"C12378","compound","Tetracenomycin B2",0.00109088427947598
"C12379","compound","8-Demethyltetracenomycin C",0.00159083879184856
"C12381","compound","Elloramycin A",0.00109088427947598
"C12382","compound","4-Demethylpremithramycinone",0.00109088427947598
"C12383","compound","Premithramycinone",0.00109088427947598
"C12384","compound","Premithramycin A1",0.00139085698689953
"C12385","compound","Premithramycin A2'",0.00139085698689953
"C12386","compound","Premithramycin A3'",0.00109088427947598
"C12387","compound","Premithramycin A3",0.00109088427947598
"C12388","compound","Premithramycin B",0.0011908751819505
"C12415","compound","Methyl nogalonate",0.00109088427947598
"C12416","compound","Nogalonate",0.000890902474526952
"C12420","compound","12-Deoxyaklanonic acid",0.000590929767103293
"C12421","compound","Aklanonate",0.000890902474526952
"C12422","compound","Methyl aklanonate",0.00109088427947598
"C12423","compound","Aklaviketone",0.00169082969432319
"C12444","compound","dTDP-D-mycarose",0.00139085698689953
"C12446","compound","dTDP-D-oliose",0.00149084788937405
"C12474","compound","Novobiocic acid",0.00169082969432319
"C12475","compound","Demethyldecarbamoylnovobiocin",0.00139085698689953
"C12476","compound","Decarbamoylnovobiocin",0.00379063864628825
"C12481","compound","dTDP-5-dimethyl-L-lyxose",0.0023907660116448
"C12631","compound","2-Hydroxy-2,3-dihydrogenistein",0.000390947962154261
"C13747","compound","1,7-Dimethylxanthine",0.00419060225618631
"C14151","compound","delta-Tocopherol",0.00189081149927222
"C14152","compound","beta-Tocopherol",0.00169082969432319
"C14153","compound","alpha-Tocotrienol",0.00129086608442502
"C14154","compound","beta-Tocotrienol",0.00129086608442502
"C14155","compound","gamma-Tocotrienol",0.00149084788937405
"C14156","compound","delta-Tocotrienol",0.00169082969432319
"C14279","compound","Furfural",0.00939012918486169
"C15503","compound","N,N-Dihydroxy-L-tyrosine",0.00579045669577879
"C15681","compound","Mycinamicin III",0.00109088427947598
"C15682","compound","Mycinamicin VI",0.0011908751819505
"C15683","compound","Mycinamicin VII",0.00169082969432319
"C15684","compound","Mycinamicin VIII",0.00149084788937405
"C15685","compound","Protomycinolide IV",0.00159083879184856
"C15874","compound","3,4-Dehydrorhodopin",0.00339067503639007
"C15877","compound","Anhydrorhodovibrin",0.00129086608442502
"C15878","compound","Rhodovibrin",0.000990893377001467
"C15879","compound","Hydroxyspirilloxanthin",0.00109088427947598
"C15881","compound","Spirilloxanthin",0.00109088427947598
"C15882","compound","2-Methyl-6-phytylquinol",0.00219078420669577
"C15883","compound","2,3-Dimethyl-5-phytylquinol",0.00179082059679771
"C15886","compound","3,4-Dihydroanhydrorhodovibrin",0.0011908751819505
"C15887","compound","3',4'-Dihydrorhodovibrin",0.00109088427947598
"C15888","compound","3,4,3',4'-Tetrahydrospirilloxanthin",0.00109088427947598
"C15892","compound","Chloroxanthin",0.00129086608442502
"C15895","compound","3,4-Dihydrospheroidene",0.00109088427947598
"C15898","compound","Demethylspheroidene",0.00109088427947598
"C15900","compound","Spheroidene",0.000990893377001467
"C15902","compound","Hydroxyspheroidene",0.00639040211062588
"C16168","compound","(6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosahexaenoyl-Co...",0.00779027474526933
"C16172","compound","(6Z,9Z,12Z,15Z,18Z)-Tetracosapentaenoyl-CoA",0.00779027474526933
"C16242","compound","Cobalt-precorrin 5A",0.00219078420669577
"C16243","compound","Cobalt-precorrin 5B",0.00209079330422125
"C16244","compound","Cobalt-precorrin 7",0.000990893377001467
"C16356","compound","1,7-Dimethyluric acid",0.00899016557496363
"C16360","compound","3,7-Dimethyluric acid",0.0108899927219797
"C16361","compound","1,3,7-Trimethyluric acid",0.00949012008733621
"C16362","compound","3,6,8-Trimethylallantoin",0.0110899745269287
"C16374","compound","(2E,6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosaheptaenoy...",0.00969010189228535
"C16387","compound","(2E,6Z,9Z,12Z,15Z,18Z)-Tetracosahexaenoyl-CoA",0.00969010189228535
"C16502","compound","Farnesoic acid",0.00109088427947598
"C16503","compound","Methyl farnesoate",0.000790911572052436
"C16504","compound","Juvenile hormone III acid",0.000590929767103293
"C16506","compound","(10S)-Juvenile hormone III acid diol",0.00259074781659383
"C16508","compound","12-trans-Hydroxy juvenile hormone III",0.00149084788937405
"C16608","compound","Demethylcitalopram",0.00369064774381373
"C16609","compound","Didemethylcitalopram",0.00409061135371179
"C16610","compound","Citalopram propionic acid",0.00409061135371179
"C16612","compound","Citalopram aldehyde",0.00279072962154298
"C16613","compound","6-Thiourate",0.00919014737991266
"C16614","compound","6-Methylmercaptopurine",0.0127898198689957
"C16620","compound","6-Methylthioguanosine monophosphate",0.0023907660116448
"C16673","compound","Isoglutamine",0.0128898107714702
"C16674","compound","Formylisoglutamine",0.0134897561863173
"C16695","compound","Plastoquinol-9",0.00139085698689953
"C16719","compound","(-)-Norephedrine",0.0011908751819505
"C16753","compound","Aflatoxin B2",0.00109088427947598
"C16754","compound","Aflatoxin G2",0.000590929767103293
"C16755","compound","Aflatoxin G1",0.00069092066957792
"C17268","compound","Pyruvophenone",0.00979009279475987
"C17401","compound","Cobalt-factor III",0.00209079330422125
"C17551","compound","2-Polyprenyl-6-hydroxyphenol",0.00189081149927222
"C17552","compound","2-Polyprenyl-6-methoxyphenol",0.0011908751819505
"C17554","compound","3,4-Dihydroxy-5-polyprenylbenzoate",0.00289072052401749
"C17559","compound","3-Methoxy-4-hydroxy-5-polyprenylbenzoate",0.000990893377001467
"C17570","compound","2-Methyl-6-solanyl-1,4-benzoquinol",0.00249075691411932
"C17936","compound","Phaeomelanin",0.00769028384279481
"C17937","compound","Eumelanin",0.00269073871906846
"C17938","compound","5,6-Indolequinone-2-carboxylic acid",0.00269073871906846
"C18033","compound","dTDP-4-amino-2,3,4,6-tetradeoxy-D-glucose",0.00399062045123728
"C18034","compound","dTDP-D-forosamine",0.00149084788937405
"C18035","compound","dTDP-3-methyl-4-oxo-2,6-dideoxy-D-glucose",0.00199080240174674
"C18062","compound","TRIBOA-glucoside",0.00279072962154298
"C18064","compound","Pyropheophorbide a",0.00339067503639007
"C18092","compound","dTDP-L-ristosamine",0.00339067503639007
"C18157","compound","8-Ethyl-12-methyl-3-vinylbacteriochlorophylli...",0.000390947962154261
"C18160","compound","Bacteriochlorophyllide d",0.00419060225618631
"C18169","compound","Diacylglyceryl-N,N,N-trimethylhomoserine",0.0117899108442504
"C18293","compound","Nonaketamide monocyclic intermediate",0.00109088427947598
"C18294","compound","Nonaketamide tricyclic intermediate",0.000990893377001467
"C18295","compound","Pretetramid",0.00109088427947598
"C18332","compound","7,9,12-Decaketide intermediate 3",0.00249075691411932
"C18335","compound","7,9,12-Decaketide intermediate 6",0.00249075691411932
"C18629","compound","Deoxynogalonate",0.000590929767103293
"C18630","compound","Nogalaviketone",0.00169082969432319
"C18710","compound","3A-Deolivosylpremithramycin B",0.00129086608442502
"C18846","compound","Mycinamicin IV",0.00109088427947598
"C18872","compound","Trimethylselenonium",0.00109088427947598
"C18902","compound","Methylselenic acid",0.00539049308588061
"C19673","compound","Malonyl-[acp] methyl ester",0.00799025655021836
"C19688","compound","2-Imino-3-(7-chloroindol-3-yl)propanoate",0.0064903930131004
"C19691","compound","Farnesylcysteine",0.00159083879184856
"C19699","compound","Dichloroarcyriaflavin A",0.00449057496360986
"C19700","compound","4'-O-Demethylrebeccamycin",0.00129086608442502
"C19701","compound","Rebeccamycin",0.00109088427947598
"C19795","compound","1-Hydroxy-1,2-dihydrolycopene",0.00349066593886459
"C19847","compound","Demethylmenaquinol",0.00829022925764191
"C19858","compound","2-Methoxy-6-all-trans-polyprenyl-1,4-benzoqui...",0.00179082059679771
"C19859","compound","6-Methoxy-3-methyl-2-all-trans-polyprenyl-1,4...",0.00319069323144104
"C19947","compound","dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyran...",0.00449057496360986
"C19948","compound","dTDP-3-dimethylamino-3,6-dideoxy-alpha-D-gala...",0.00139085698689953
"C20265","compound","2,3-Epoxymenaquinone",0.00349066593886459
"C20299","compound","Papaveroxine",0.0107900018195051
"C20410","compound","4-Dimethylallyl-L-abrine",0.0035906568413391
"C20444","compound","Dihydrodemethylsterigmatocystin",0.00109088427947598
"C20445","compound","Dihydrosterigmatocystin",0.00109088427947598
"C20513","compound","6-Hydroxytryprostatin B",0.000890902474526952
"C20575","compound","Versicolorin B",0.000990893377001467
"C20583","compound","Versicolorin A",0.000990893377001467
"C20604","compound","Fumitremorgin C",0.00729032023289664
"C20607","compound","Tryprostatin A",0.00069092066957792
"C20629","compound","8-Demethylnovobiocic acid",0.00819023835516739
"C20737","compound","6-Geranylgeranyl-2-methylbenzene-1,4-diol",0.00229077510917029
"C20738","compound","6-Geranylgeranyl-2,3-dimethylbenzene-1,4-diol",0.00169082969432319
"C20799","compound","Grixazone B",0.014389674308588
"C20841","compound","2-Hydroxy-7-methoxy-5-methyl-1-naphthoate",0.0058904475982533
"C20857","compound","2,7-Dihydroxy-5-methyl-1-naphthoate",0.00129086608442502
"C20974","compound","8-Demethyl-8-alpha-L-rhamnosyltetracenomycin ...",0.0011908751819505
"C20975","compound","8-Demethyl-8-(2-O-methyl-alpha-L-rhamnosyl)te...",0.00109088427947598
"C20976","compound","8-Demethyl-8-(2,3-di-O-methyl-alpha-L-rhamnos...",0.00109088427947598
"C20977","compound","8-Demethyl-8-(2,3,4-tri-O-methyl-alpha-L-rham...",0.00109088427947598
"C20981","compound","5,10-Dihydrophenazine-1-carboxylate",0.000490938864628777
"C21071","compound","dTDP-3-O-methyl-4-oxo-2,6-dideoxy-L-mannose",0.00179082059679771
"C21072","compound","Palmitoleoyl-CoA",0.0135897470887918
"C21073","compound","dTDP-3-N,N-dimethylamino-2,3,6-trideoxy-4-ket...",0.00249075691411932
"C21074","compound","dTDP-3-N,N-dimethylamino-4-oxo-2,3,6-trideoxy...",0.0123898562590975
"C21084","compound","Demethylphylloquinol",0.00169082969432319
"C21126","compound","K-252c",0.00249075691411932
"C21127","compound","Holyrine A",0.00149084788937405
"C21128","compound","O-Demethyl-N-demethyl-staurosporine",0.00109088427947598
"C21136","compound","Violacein",0.0145896561135371
"C21137","compound","dTDP-3-amino-4-oxo-2,3,6-trideoxy-L-allose",0.00609042940320233
"C21183","compound","Bursehernin",0.000790911572052436
"C21184","compound","(-)-5'-Demethylyatein",0.00069092066957792
"C21191","compound","Pluviatolide",0.000790911572052436
"C21284","compound","Fe-coproporphyrin III",0.01398971069869
"C21295","compound","5-Methylphenazine-1-carboxylate",0.000790911572052436
"C21312","compound","6-Methylsalicylyl-CoA",0.00449057496360986
"C21313","compound","3,6-Dimethylsalicylyl-CoA",0.00149084788937405
"C21337","compound","Calicheamicinone",0.00209079330422125
"C21338","compound","Calicheamicin T0",0.00279072962154298
"C21340","compound","Calicheamicin PsAg",0.00959011098981072
"C21341","compound","Calicheamicin alpha1(I)",0.0023907660116448
"C21342","compound","Calicheamicin alpha3(I)",0.0023907660116448
"C21343","compound","Orsellinate-[acp]",0.0011908751819505
"C21344","compound","2-Methoxyorsellinate-[acp]",0.0011908751819505
"C21345","compound","5-Iodo-2-methoxyorsellinate-[acp]",0.00129086608442502
"C21346","compound","3-Hydroxy-5-iodo-2-methoxyorsellinate-[acp]",0.00129086608442502
"C21347","compound","5-Iodo-2,3-dimethoxyorsellinate-[acp]",0.00349066593886459
"C21348","compound","dTDP-4-hydroxyamino-4,6-dideoxy-alpha-D-gluco...",0.00209079330422125
"C21349","compound","dTDP-4-deoxy-4-thio-alpha-D-digitoxose",0.00389062954876276
"C21350","compound","dTDP-3-O-methyl-beta-L-rhamnose",0.0023907660116448
"C21356","compound","dTDP-4-ethylamino-3-O-methyl-2,4-dideoxy-L-th...",0.0023907660116448
"C21408","compound","(1R,6R)-1,4,5,5a,6,9-Hexahydrophenazine-1,6-d...",0.00319069323144104
"C21411","compound","(1R,10aS)-1,4,10,10a-Tetrahydrophenazine-1-ca...",0.0023907660116448
"C21412","compound","(10aS)-10,10a-Dihydrophenazine-1-carboxylate",0.0011908751819505
"C21427","compound","8,12-Diethyl-3-vinylbacteriochlorophyllide d",0.000990893377001467
"C21428","compound","12-Ethyl-8-propyl-3-vinylbacteriochlorophylli...",0.000990893377001467
"C21429","compound","12-Ethyl-8-isobutyl-3-vinylbacteriochlorophyl...",0.00069092066957792
"C21431","compound","8-Ethyl-12-methylbacteriochlorophyllide d",0.000190966157205229
"C21432","compound","8,12-Diethylbacteriochlorophyllide d",0.000190966157205229
"C21433","compound","12-Ethyl-8-propylbacteriochlorophyllide d",0.000190966157205229
"C21434","compound","12-Ethyl-8-isobutylbacteriochlorophyllide d",9.09752547307133e-05
"C21442","compound","Phenazine-1-carboxylate",0.000390947962154261
"C21569","compound","4-Hydroxy-2,2'-bipyrrole-5-carbaldehyde",0.00229077510917029
"C21570","compound","4-Methoxy-2,2'-bipyrrole-5-carbaldehyde",0.00759029294032018
"C21586","compound","(S)-1-Hydroxy-cis-N-methylcanadine",0.00489053857350803
"C21589","compound","(13S,14R)-13-O-Acetyl-1,8-dihydroxy-cis-N-met...",0.0011908751819505
"C21590","compound","4'-O-Desmethyl-3-O-acetylpapaveroxine",0.000990893377001467
"C21591","compound","3-O-Acetylpapaveroxine",0.000890902474526952
"C21646","compound","8-Amino-8-demethylriboflavin",0.00139085698689953
"C21647","compound","Roseoflavin",0.00109088427947598
"C21648","compound","8-Demethyl-8-(methylamino)riboflavin",0.00109088427947598
"C21764","compound","5-Hydroxybenzimidazole",0.00559047489082964
"C21778","compound","Norbaeocystin",0.0052905021834061
"C21779","compound","Baeocystin",0.00139085698689953
"C21835","compound","12,18-Didecarboxysiroheme",0.0112899563318777
"C21860","compound","3-Demethylubiquinol",0.00349066593886459
"C21903","compound","Delta9-Tetrahydrocannabinolate",0.00319069323144104
"C22038","compound","(R)-3-(3,4-Dihydroxyphenyl)lactate",0.00829022925764191
"C22425","compound","3-Amino-2-hydroxy-4-methoxybenzoate",0.00449057496360986
"C22450","compound","5-Methoxybenzimidazole",0.00479054767103352
"C22455","compound","3-Amino-2,4-dihydroxybenzoate",0.00129086608442502
"C22619","compound","5-Dehydrofumagillol",0.00139085698689953
"C22631","compound","5-Dehydro-6-demethoxy-6-hydroxyfumagillol",0.00209079330422125
