"KEGG.id","Entry.type","KEGG.name","p.score"
"R04496","reaction","S-adenosyl-L-methionine:protein-C-terminal-S-...",0.0285883824599709
"R04687","reaction","2,5-diaminohexanoate:NAD+ oxidoreductase (dea...",0.00249075691411932
"R04688","reaction","2,5-diaminohexanoate:NADP+ oxidoreductase (de...",0.00139085698689953
"R04690","reaction","(S)-cheilanthifoline,[reduced NADPH---hemopro...",0.0156895560407569
"R04691","reaction","Stylopine + S-Adenosyl-L-methionine <=> (S)-c...",0.0222889556040757
"R04692","reaction","S-adenosyl-L-methionine:(S)-coclaurine-N-meth...",0.0174893922852984
"R04700","reaction","(S)-cis-N-methylstylopine,[reduced NADPH---he...",0.0176893740902474
"R04702","reaction","dihydrosanguinarine,[reduced NADPH---hemoprot...",0.0206891011644832
"R04703","reaction","dihydrosanguinarine:oxygen oxidoreductase",0.0185892922125182
"R04705","reaction","S-adenosyl-L-methionine:12-hydroxydihydrochel...",0.0199891648471616
"R04707","reaction","S-adenosyl-L-methionine:10-hydroxydihydrosang...",0.0208890829694324
"R04708","reaction","dihydrochelirubine,[reduced NADPH---hemoprote...",0.0126898289665211
"R04768","reaction","dihydromacarpine:oxygen oxidoreductase",0.00509052037845706
"R04772","reaction","S-adenosyl-L-methionine:L-methionine S-methyl...",0.0332879548762737
"R04858","reaction","S-adenosyl-L-methionine:DNA (cytosine-5-)-met...",0.0332879548762737
"R04866","reaction","S-adenosyl-L-methionine:cytochrome-c-L-lysine...",0.000390947962154261
"R04867","reaction","S-adenosyl-L-methionine:cytochrome-c-L-lysine...",0.000490938864628777
"R04881","reaction","S-adenosyl-L-methionine:catechol O-methyltran...",0.0195892012372634
"R04884","reaction","5,6-dihydroxyindole:oxygen oxidoreductase",0.0052905021834061
"R04886","reaction","Indole-5,6-quinone + Oxygen <=> Eumelanin + H...",0.00739031113537115
"R04887","reaction","S-adenosyl-L-methionine:catechol O-methyltran...",0.0183893104075691
"R04890","reaction","3-methoxytyramine:oxygen oxidoreductase (deam...",0.00539049308588061
"R04893","reaction","L-normetanephrine:oxygen oxidoreductase (deam...",0.00569046579330427
"R04894","reaction","L-metanephrine:oxygen oxidoreductase (deamina...",0.0087901837700146
"R04904","reaction","5-hydroxyindoleacetaldehyde:oxygen oxidoreduc...",0.0140897016011645
"R04905","reaction","S-adenosyl-L-methionine:N-acetylserotonin O-m...",0.0241887827510917
"R04908","reaction","5-hydroxykynurenamine:oxygen oxidoreductase(d...",0.0212890465793304
"R04994","reaction","S-adenosyl-L-methionine:2-phytyl-1,4-naphthoq...",0.0252886826783115
"R05123","reaction","S-adenosyl-L-methionine:(RS)-norcoclaurine 6-...",0.0204891193595342
"R05129","reaction","Piperideine + Acetoacetyl-CoA + H2O <=> Pelle...",0.0099900745997089
"R05130","reaction","Piperideine + Pelletierine <=> L-(+)-Anaferin...",0.00569046579330427
"R05144","reaction","peptidyl-glutamate 4-carboxylase (2-methyl-3-...",0.00519051128093158
"R05149","reaction","S-adenosyl-L-methionine:1-precorrin-6Y C5,15-...",0.0196891921397379
"R05180","reaction","S-adenosyl-L-methionine:precorrin-3B C17-meth...",0.0269885280203785
"R05181","reaction","S-adenosyl-L-methionine:precorrin-4 C11 methy...",0.0263885826055313
"R05219","reaction","Precorrin 6X + Acetate + S-Adenosyl-L-homocys...",0.0204891193595342
"R05303","reaction","Cephamycin C + S-Adenosyl-L-homocysteine <=> ...",0.0223889465065502
"R05374","reaction","2-oxo-5-methyl-cis-muconate carboxy-lyase",0.0245887463609898
"R05377","reaction","2-hydroxy-3-carboxy-6-oxo-7-methylocta-2,4-di...",0.0183893104075691
