"QC(S)#1","1","2","3","4","5","6","7","8","9","10","QC(S)#2","11","12","13","14","15","16","17","18","19","20","QC(S)#3","21","22","23","24","25","26","27","28","29","30","QC(S)#4","31","32","33","34","35","36","37","38","39","40","QC(S)#5","41","42","43","44","45","46","47","48","49","50","QC(S)#6","51","52","53","54","55","56","57","58","59","60","QC(S)#7","61","62","63","64","65","66","67","68","69","70","QC(S)#8","71","72","73","74","75","76","77","78","79","80","QC(S)#9","81","82","83","84","85","86","87","88","89","90","QC(S)#10","91","92","93","94","95","96","97","98","99","100","QC(S)#11","101","102","103","104","105","106","107","108","109","110","QC(S)#12","111","112","113","114","115","116","117","118","119","120","QC(S)#13","121","122","123","124","125","126","127","128","129","130","QC(S)#14","131","132","133","134","135","136","137","138","139","140","141","QC(S)#15"
2852858.81237554,1531600.65324091,2758039.64096539,2199638.29840177,830743.3822298,1153540.55320529,4897172.40380994,1099290.42058736,2772241.34721456,4676081.21793033,3444344.002967,2790082.57614629,3470839.17228698,2761445.17174773,2111148.46916185,2432270.47135772,2642347.71492468,3526636.82829104,4828173.38776955,4262664.05392404,2103934.16384269,3979093.80314445,2876314.12711045,2969610.00099531,4649147.38218402,3885726.98446455,3344690.43772752,2964853.38803101,6156050.04516071,4129417.91161247,4383880.42816645,3335565.86847822,2137988.68135209,2790066.37107997,2019367.75553364,1727167.27165416,3150680.66048435,2425795.85441371,3222981.9296367,4078470.05352284,2394119.6178878,3091759.99503603,4158412.58619685,655292.84950548,2936002.86844471,975530.013396415,2756275.54459336,1981400.36974924,1812122.42955259,4020774.33663168,2269727.52002129,1778440.34424693,2255214.38591,876009.900407456,2039968.98829899,2853156.36844659,3815626.5479657,1335850.51603214,3387346.01458726,3003825.52919909,1686483.91344926,1541894.73122662,599848.867087996,3299907.74911177,3873558.67507159,1147768.64071119,2784722.23537609,3087566.07934326,1984532.95071872,2754832.69100972,2659164.47586614,3155377.00149953,1106511.03480787,2036242.10763835,3106063.56465432,2381344.07704937,1423523.62588983,2815500.0783298,1762887.00553411,3435884.64688682,3864948.4180577,1505761.16987209,1714823.1055758,2379404.16204577,2718722.96535639,1381914.67672569,1602786.11758771,1760251.24202015,2563196.59122053,2095662.85116896,1561724.29962147,1147541.89700812,3550468.15083336,956191.476258188,2631308.95356287,2681097.06052695,1779776.06111297,2245274.43187727,286595.323743696,2556115.31430834,3669877.77618957,2030863.48169915,2138519.40836599,1686130.72224724,2329627.78555265,1606614.53470322,1244210.71477591,1511813.73857601,1906529.47489355,2424459.14553085,2443410.69733534,2338491.56967944,1719883.20079805,1344188.93431492,2152920.38019824,2287638.62122715,1121361.07711703,2390653.87418923,2609553.32334855,2103413.38617232,3164089.56867022,2647289.17227614,1781706.67625626,1149709.05714201,2183557.0273026,1916901.20600336,3102687.93162605,2366529.36617274,1667279.66340151,1196403.9810014,2938054.59971656,2176043.64499039,2548752.97680626,1428861.76937087,1682694.12529334,2060419.79539062,911320.229992267,518277.639444478,1183383.27847019,1215997.16100658,1746852.10115513,2004704.59470671,2585613.32390007,2611138.5686623,1312490.27960255,586188.628963133,1676674.9030837,719673.211695778,491228.822272078,1692543.24585841,1911128.64569661,1622212.04365349,1788480.4952626,2884452.45768995,1892748.23510329,2711403.51808515
510493.95634681,187285.00892434,248557.882140291,429816.058599571,166128.248344181,193273.984403837,569529.587760786,344965.743527174,1049187.08948167,916942.11226333,946534.471253483,481308.771110376,709481.585310819,790684.846624321,347917.391178152,439832.842477736,362303.672803034,639299.296404556,623992.678270709,862557.518676954,710772.674605954,387813.646857375,541993.569896929,394753.538462441,487382.246838979,697185.757390596,730465.74095751,582872.112496838,1051927.55035129,550429.384027365,579948.576820031,469165.984662304,473616.830505092,524076.644988673,645049.388104716,163476.50148299,993588.732038629,526865.847433807,317565.824563468,678908.557800039,210830.407581472,470842.909676058,680453.468702237,89716.0262576503,509201.052033753,186204.872561052,585066.881946469,997887.600490842,437597.048287536,368989.699818518,581592.353851989,408652.862659925,372938.624748468,220515.859431297,339843.132429684,518715.011407779,365195.545358932,243267.802967279,211234.770003434,514683.234747776,230136.375368018,282460.684268385,189365.77181964,610656.309053305,591355.870894252,171045.248446385,502226.271020462,677598.649334718,574191.324865705,563995.575939941,445393.181924065,328534.715865963,512622.517706065,251297.859956467,520569.858775964,743556.008102363,152919.263475613,500631.691276558,251322.488979488,458377.239338649,489854.086872959,404802.144878412,308700.54109954,558845.078551824,812201.40669844,148071.454348642,219683.919038154,403889.368173175,458068.651877367,655899.873221829,542545.547354573,115590.205151645,465829.326509539,193778.949145602,603163.959789091,429566.296866255,417426.560805495,820717.157622932,79688.8545532215,450194.414287876,529612.628211991,497105.31586242,548751.817115065,359222.511214749,541340.550415532,407966.045059425,145598.182337114,248177.785346119,647945.057293156,717960.237384991,502031.706465268,346264.621855951,451958.841752549,205766.84770623,535536.876412576,214245.91442324,159800.41242575,734770.384557943,640994.98718504,408670.479867113,804095.734289165,463382.62908205,293757.064308088,155993.568189677,629314.030104052,396372.582824353,1016232.55062953,578386.758037544,292537.916911176,245406.757485398,266321.238318654,281653.363630437,469032.552484236,236833.448722145,456029.919153305,490236.906379467,368271.344284643,97766.1547537793,577595.680209315,379304.087637871,531210.818784368,417425.607896318,473602.604930306,446949.930036209,357897.575589243,102436.644656757,536776.080912054,128861.303052202,101199.220786893,531209.953628821,328758.854484191,672229.961271087,193752.230026397,548927.15909827,544689.381315299,491445.683615319
19678097.623028,5383481.22197343,7245784.80452789,11887507.0028532,4022853.83128894,6041291.05223586,23331920.0698906,11139753.7163994,38081569.8666541,32852392.7057762,42113181.8668169,19232250.328306,27262188.3716006,34890261.6172048,14647800.3245234,17811939.7040419,13505060.8702218,28145699.8451165,25001718.496833,31509318.0079131,31650432.4822743,14150787.9737897,21911841.1621576,14151482.5279044,18718422.7273292,27205607.3898184,28458984.7736555,21943234.8488822,39160313.025684,19155203.1691084,22422058.1675615,17065046.7356078,17257164.822474,19914409.8782091,22646723.7191424,5853607.37830377,36144135.1081023,18760450.0950481,12510830.6384117,24668523.9509845,9300968.99963431,15007153.7432181,23883852.009004,2366696.38603023,19617957.7264536,5551172.49866088,22183152.6274677,37078034.5857041,13201511.2969535,16066087.3118557,22836080.9068866,16339544.8258586,10968516.6417044,8366006.39331731,12975772.1230753,20432208.9263474,16196937.5354561,9943774.07297895,7274161.38412258,20257264.7500312,8472150.39880998,10421714.1273589,8521163.20551764,23390011.8823783,20823169.3010346,5530264.72923457,18968394.7251649,28039003.4113381,19247231.3834207,22220047.1802475,17548896.986594,12264526.0370403,18444237.8663695,8215360.04316433,20362008.7272839,31003794.3624996,5341581.91500832,19150319.8196576,8524575.71597673,17962008.3457903,15620975.3647091,10209362.6015173,10414989.6438442,22933690.760168,32288338.9220493,6657826.0938184,6840435.64678945,14322850.9023048,17326513.0429946,29922259.1703685,17382547.9385165,3106044.8222763,19466285.5535326,4639284.69284099,24963527.978513,17824100.5122816,15646341.7873661,31043192.5763143,1243030.85376338,17528674.500558,19719020.296726,18006244.4482278,18695613.349573,15557067.4063122,21820474.1505555,13428689.1304346,6818481.22892926,9862575.19817153,28882973.5524918,29456408.358816,18517846.7836501,14515899.9671283,17356539.910414,9555312.93108789,23908751.5018769,9673420.25738305,5914931.75477189,31158893.3402404,28246169.4622238,15309184.374197,35483594.40203,19828109.0622086,10155082.5459384,6525641.6160011,26275171.9838823,17178340.0597469,39842635.8540384,24147139.1274625,11771916.5016151,9028836.31391723,10738658.883455,8972732.2632488,20996993.5321569,8877649.71352999,19659219.2234385,18442679.2045781,14444097.3331246,3369465.55196129,23635089.4365482,13642764.6173055,20777694.0863592,17956221.2363835,19430291.292033,18849243.2410349,14184790.2360759,2146167.1911728,20689214.5580435,3511465.73652105,2430570.72287211,20796554.8414491,12660564.5866331,26700500.3164066,9005086.87874717,23512746.5696459,23139072.1768343,18349933.1449936
43420068.7289777,12798947.0226475,12536659.3262377,23420510.1484105,8781930.40369285,26602071.6192656,74273311.9828281,21738194.3840942,62876818.2228431,56341643.2221884,61788556.3565444,42710125.8155786,52097235.8733018,62076169.0343811,26571662.3667596,40163342.337223,47054545.8168239,63781583.0721532,63165217.758567,42644652.2653149,53105774.5941903,24949999.9857907,42160444.5343608,42218308.1065576,37081568.4650314,55305106.7930089,51259254.2435937,53348816.482162,80400815.8929078,30944925.8755529,54290864.1093396,41086001.6938177,48279805.4321476,43066299.2816043,40718297.567502,12472589.8664877,78750907.2453316,34684494.051525,26194739.7453669,53266655.0510464,38847369.3087238,43691907.3194525,70153600.4649072,10337425.3516663,42162870.7979384,18300029.3379394,53559566.8277797,60161095.6660721,54308285.8808309,36731451.1825529,64864719.5465463,43826214.6064516,41910149.8866623,17729984.2326312,50488056.9160512,41273980.0193274,39975385.8814495,29568696.0884794,18071465.3994662,62339130.1081881,28221345.5098515,27213915.3444318,20072612.6146999,46209511.6866778,43577786.3089963,15364754.1542958,41331471.9902719,67035675.7559596,47910756.2835564,51247947.802236,49717371.0527186,29143303.7296675,49224485.9739743,30142312.0581238,40392105.9059154,69980668.9862784,20212551.4814998,39781948.166577,21594527.9427272,52386513.1799383,49076108.1072962,27687774.5562583,39158755.3034654,41174485.5500759,72443179.4533447,22724386.3359053,31704894.2560513,29109025.9158945,41312231.180468,44978002.4186407,55519045.1483291,9488982.55201367,55920866.8478327,17470710.677492,45668347.4285832,44999026.0442987,35714733.6277379,56500644.464855,4177374.36271056,39940443.1915305,58103852.4749977,29284443.0185671,35181164.6548335,33805798.4912347,44020527.1426611,38286522.9220425,11971983.5399308,19744429.6606843,39056095.3881119,43382607.5947641,39688933.1299386,42886107.8348063,25919487.8208878,32625918.6930133,38296500.6042996,23938704.4436038,16082622.5149095,32052530.2990122,33216881.6147073,29903982.7776099,48980907.6814087,38703104.6894168,17509681.0005982,13527484.2085402,31181596.9145904,33850673.3202852,74728348.4929101,41572018.5775886,30814302.7752022,10591674.3787233,22595191.8452702,37620695.1340592,39523434.269051,36364022.0799647,36182315.3129759,48063048.4117783,44758857.9400066,9553650.15081182,61840340.8333265,33121664.1003158,45820150.4899467,40799362.8412494,35966708.0782233,38685713.4313701,42107566.1800187,8331496.96547957,53845629.0296725,10675776.7069623,7655487.93467233,33991355.4880561,23596054.013233,48092447.380219,23815795.0676435,45707715.7981116,32174485.2820311,38797820.9551632
46728643.5704761,14827983.1618401,18599240.8767464,17009126.9727495,10165228.5407406,49240344.7392009,65498729.9997764,13945511.0500624,206027622.58019,59083165.8303844,61848077.4772716,48474031.4388113,48679564.8649407,63331485.2248081,26316140.922409,13325787.5678763,17733334.6526152,43450198.40213,37581326.4272452,53082835.567644,179469552.172584,21084378.8634775,48125245.1713107,32789093.49772,27443739.8495812,59928671.1721005,17894458.4786439,71060744.6385024,81277866.1267695,13817306.7547167,48756799.9939066,22455329.7486685,38508238.1696141,46499257.5660955,44684152.4977011,10126995.4882901,56707732.9023435,38151217.3815068,28058291.9413512,52342203.135037,21196835.6218273,31471730.3773149,62833324.5451194,7402398.5752099,45920308.1248427,15884506.0462271,23689351.5907314,112598087.24001,65047127.337069,19200922.1324963,59004651.2569269,21032855.1140738,19524221.3957929,14605201.2005896,31607882.5578369,46520047.0141179,23620123.6844148,29517521.1052971,21679572.5223477,55864801.780889,28849743.6245913,12324864.4054724,62552095.6146074,42289192.8164961,41818351.725769,12740021.4358057,45711754.3360048,56036247.9488259,23337916.2326452,38510957.5668374,52157378.932792,10677381.0654954,83202877.6854517,11228622.8450314,26948127.9740909,68526787.4853006,8947798.49264484,44440302.6511243,23582323.0090415,26695936.7626978,37802152.7123468,9006953.54647205,28385896.9246397,48616022.3435614,29786911.8337694,13219272.5332342,21250151.3461267,19775595.4080378,43674305.3633834,26832433.0587327,61327199.7386206,5150631.40476683,20317028.969813,20055187.1074916,45916713.6407501,55651063.5895755,25947577.1487611,28884065.0564768,5292944.94868669,43406209.2335097,37754637.1873305,34363091.9048387,33205599.5449647,35663904.6564636,52495484.9265026,31357877.3622441,12504041.4569099,8957666.57417739,41931127.8645579,46958228.5299904,42154964.8267185,37920786.6779642,62341470.0426227,23224553.3035149,37353032.0272046,8316567.84879442,11234210.209401,46914894.0675088,40783874.4945898,43687649.8791106,45673073.4904047,41992872.2996306,15229433.9025996,9480940.84189651,21022699.1160455,29275718.5698159,110148183.205238,69839059.0914505,23884292.3114848,21054286.6803196,28500146.0745354,34429127.3630061,41556741.7310766,36762862.4356795,66036321.3233747,16886014.804862,47799835.1607459,6834067.39597305,89518646.3023891,43513899.1515282,56662102.2891725,46946736.8573337,28019944.4714137,42440503.3962752,38731296.4771657,7015315.59545857,60557429.4629178,5897066.22961659,9235238.0130547,48114198.9322118,23221422.2845469,88230250.4210669,18934613.0296073,50072712.7498165,15053141.4642968,42508700.9487993
504462.442827886,285974.987680938,559256.304426925,314993.472410664,330968.906392738,384059.810658913,547162.69006352,617988.301373404,556102.735224269,852994.545052648,558559.219228069,495997.36963614,408639.700604403,540765.845806484,504415.07996938,419361.475810776,382702.18331544,487188.794768808,523005.583527574,255058.704927215,516367.025676384,312260.497010402,516386.96125039,395756.740295412,381943.103612476,221775.251406574,403717.028477827,400403.532183561,417454.923813228,332755.507513295,311765.009195388,263702.20634179,911263.859210255,454962.750322498,375051.663195221,353905.613765521,730396.278064656,255836.400568344,286027.19950545,251824.487559881,350185.139496174,366757.058945408,745548.944627608,436611.965632467,475588.548020289,274836.035216988,299845.723151766,360472.427154516,1957774.35557653,316322.341103239,576085.755176205,312918.365612383,888511.808617458,481337.180486485,325810.066170983,509614.795801306,319365.369624304,303481.29958449,286490.384935207,304015.099194499,423797.195793466,274346.6246392,488845.270960603,587364.294729168,350237.554681561,391425.772012468,448315.276498097,679892.600983334,466344.161821033,304145.72784754,292856.133509995,326640.827297843,1063075.67396623,314149.836079719,432377.907288416,1670263.97954818,303586.536909822,447799.061298409,463677.289959943,834408.11424957,485356.476192859,536190.844577829,345791.316484488,330958.670463169,474983.574230534,259009.456808456,310383.62619686,392350.474774132,427188.519829114,957571.982160388,321314.975326988,265660.179215646,485447.278288854,382463.323003208,271790.451440118,357448.840625637,368665.003081072,360856.692146597,228859.007247006,464875.163224556,1738424.54543292,306411.581215785,248575.287677472,205312.267021234,216766.43005563,245897.340333885,364624.019605634,274501.049566659,241341.054455567,289165.043498745,435006.630132892,385989.210116169,265563.25025929,255351.201264949,333388.318457265,284545.247354781,237112.08578196,246403.275048965,309462.996232694,207809.299516277,366066.209508147,443143.841584719,196553.104527658,342236.027494367,632070.175329865,307465.091933033,372754.816738788,269440.021922614,463725.99768183,334388.49375669,280829.293001092,481161.451347993,458431.342010363,570269.483199057,445178.031188769,305409.436918357,573211.72005403,319152.029841821,1044670.93637111,254155.550395182,449032.188569682,457290.074407675,269210.59614406,439787.839439496,374765.504039813,238188.700134343,563606.229391895,276605.550850566,255253.10325313,397869.820855953,309867.279247039,314008.298003218,884178.73142427,645519.220254265,496765.912048158,458951.896407255
732521.882955501,224425.420482898,310647.523442263,525253.405769056,166909.56049037,267404.920236298,887972.881249631,468247.761529714,1539410.09789661,1299759.58216471,1503182.85996172,747006.9250129,1018809.22847377,1386658.68860882,621253.145287504,762410.948887974,540607.523648156,1068597.61090199,950300.037600763,1307650.30252652,1149633.01273352,577788.750654314,816659.295537025,565927.805509137,747968.171159666,944318.820512248,1092391.34365602,877169.071307969,1635198.44131961,800865.538725633,989170.753540297,688134.386236915,717627.567304204,723826.77442122,897960.686202145,248931.410308381,1419324.59922647,784014.69383377,501299.668079947,1190382.98062852,409582.238426808,586825.577438824,1016256.12385332,103925.974475479,821737.715408612,255451.628354493,852819.300207581,1461318.62509719,564139.532664755,636040.292053784,797117.423543341,622620.249442839,479291.874502119,330536.686211923,517009.477151598,783188.873835985,614318.84153389,390000.029361718,277232.117804281,851787.351451618,338759.284492512,427143.359851266,335471.540929946,964919.019500871,790212.423556256,209326.734826559,806986.362818739,1147475.16248222,753170.59739433,947077.714531341,729801.977023669,534497.339751113,723490.64341787,316176.241369261,775184.201882444,1186199.7848526,208550.193867084,781207.81976765,377882.460474267,711736.886839732,664616.848865016,413011.586267888,373865.283110878,907714.140648115,1368356.26143555,249504.237799225,278019.238325685,622071.03406424,761431.142725351,1139465.77814618,700192.241187359,135608.3385118,794771.584570025,194236.525690451,914167.997370521,666843.520075399,630709.362001157,1307874.72292736,63147.3541851555,715456.197708307,789676.048715483,734139.354421115,754051.543034537,583264.47661421,927282.14744064,605211.962585673,264614.615007618,369931.856903794,1075751.01594306,1213142.86149962,684400.758355153,623170.899831474,682286.083260436,364906.224865349,973627.457156886,378399.937447513,233028.865747429,1100164.72876384,1095902.98566833,606290.315183877,1245145.01716501,734853.450584332,398981.532838286,227993.971620403,1034130.11083285,689072.451134444,1633458.69105276,983739.02576523,450728.789725419,362109.317768416,401753.058664602,362390.627357753,818438.451239849,402802.637129026,825971.301372795,679043.936101588,674148.229014612,142777.904085662,1001148.70167162,547396.671819567,766793.705925457,676642.843766065,771367.441380778,769758.045484405,574371.518963712,111205.145488906,805338.330227507,143653.741779135,107409.402886178,812121.425802615,531167.374347234,1033444.60222097,382371.957620318,905342.57745494,851266.306878258,693301.434517086
40012531.7223533,6815180.30713885,3629876.924033,9864246.19431558,2746517.20513884,8610084.38273217,35269233.2256581,34659587.3913986,73860867.6945273,43066425.2858355,78340431.7120498,39621395.5276376,57114926.6390319,91948989.0362806,11983510.0513965,32654854.1407365,27049764.866186,119290378.691254,104758411.865431,46245033.2270757,91732685.9623957,8274855.14697033,39653713.1487457,37435728.0841148,19410921.6837136,108066527.473204,61738477.5602488,37524103.0616498,78138412.0991578,62851763.8734839,80886045.3320391,51877227.8541234,114106923.203346,40168545.3001716,28680923.8797998,9975737.55065691,115026577.139544,37006978.3174247,27780246.2858907,45502903.4757315,17947380.9189345,52699042.2185388,13889625.156674,6043040.11159559,39878988.6433501,17727502.8073278,78058366.1389729,33375579.5650664,52313739.0206521,20441738.6129967,25835084.2235159,41042998.5547458,87986174.5212168,19892363.0625764,41000859.9056187,39984198.9472678,21998224.7912984,7345577.5016497,6136086.14542599,31314248.7082727,15352193.0475121,19200265.404742,16144540.5260879,19794035.3995851,47851324.4156338,6527810.81101826,39297216.9863663,16921022.0217503,80981373.669659,10921849.0332661,10789720.8457688,1205185.10716493,19698080.3316812,16609133.2792493,47086209.357998,69664854.5438651,4560000.65285749,36746364.6115902,8921026.3848856,40368634.5086362,12115485.259616,21252508.5501117,4234022.16522265,5369631.14804099,99218588.7046756,4466357.44227894,10409425.8831133,20463797.4162903,37345718.6385668,60692347.7372456,15576350.6116882,2492117.22663052,28027471.0071943,4066058.12460597,16847166.1416478,6635648.20744307,12002404.304524,54037781.2267294,1006074.11934659,35995180.9912967,3984368.15062434,5349284.6095109,6253844.3227412,5522321.76876567,8455988.03774281,4928690.74262669,7189192.35297486,15562568.2250469,25588343.7661921,42920997.3093597,36142126.4117123,7117114.83352552,5435498.00829604,6780235.94088368,13318476.1021139,11033116.3119516,3092348.01233197,3566575.92067254,20769614.79296,3298551.84852807,5839547.72715763,36005908.9310648,4355225.62525837,4281535.67753006,41557069.8762447,6530715.97337128,16223942.3463522,16689613.4416869,7812209.63911823,2787145.55385747,5542906.86895776,12976770.7517774,36426954.7058607,17134691.135335,29787243.7428319,41618694.1792376,15706991.2008761,2908826.47910326,35985177.577132,22996064.5239826,16266432.1463821,10719418.4488915,6423196.08275138,36177045.3424697,11001837.9619531,2273568.13009577,8706458.61323212,7959499.1659023,2537564.33069065,6238511.5956708,18808696.1497197,5442158.97345929,5623901.45542444,15869097.1632271,21018955.7412251,36017121.2730237
140244257.280519,36210277.7656323,30804118.4776237,67427942.8093056,28519106.9041151,125845589.096754,307617798.830147,89533257.4326087,207208571.93524,136307038.73213,238858545.851079,147921908.819979,219288156.004662,192863954.541331,60117808.8865792,126785877.605676,150305487.558491,220217135.886907,210507699.869958,183962082.4603,164129034.233669,213200990.424969,144022681.486159,124773632.534483,277964382.00184,193605881.723775,208558444.462772,143930923.770918,203551359.238765,130344900.729003,122634792.695439,131780089.511629,95026995.0638499,146164997.330832,146198762.518393,33577706.8997616,207753038.371712,54561345.7302478,43378301.3207178,112849500.129591,59314560.4964404,130782028.603943,284860708.223661,5237236.10621029,151675735.832358,23875987.2925016,519851093.200327,188701850.194115,133767610.535922,67972368.4998983,169385763.401486,75332228.5641331,123509406.058536,33247877.9239954,386794228.42435,140883818.583807,75888249.3563145,57991258.7967225,28594812.81677,100465540.692177,43576659.2740238,69678372.4366973,25372405.8779121,86134734.2162062,384243913.434866,28823184.2543206,143274999.543684,147550702.793141,129916768.671425,118369791.476646,109754121.737785,150955054.868325,147085643.544079,36377793.8124843,133762309.212787,610416840.155722,52329765.8620007,144345411.341469,126891592.930067,134529066.5432,83805963.0932086,88817141.4277158,70543603.867076,134047337.262048,607730733.4358,48027871.8869707,63421721.5336894,108535905.872531,136199617.549925,125259873.101003,134232839.222946,26908298.358268,95557700.3110533,36749883.8342602,124707081.482497,106129417.666448,95963317.6751865,654635082.05032,10081529.7329559,135617408.795582,254054229.772592,70513505.7205163,99934343.1979356,69664397.7385647,100974300.207563,63613875.0325416,62390446.2954628,73288128.8791337,140788181.31003,133528567.45309,128096855.077184,117885220.246724,89203819.9176767,80356712.4130262,160768022.243575,33680981.3058298,35067256.3337457,93356171.5537574,119969204.571963,81984600.913769,109440919.494308,133677765.923713,38304215.3575169,23819061.5516673,75536280.6459985,83189509.7202906,245461601.226302,113721953.996148,22557470.8019604,37980616.2991176,63132538.5293683,53341503.9200993,130203205.967435,116729427.141332,144905415.852814,406820271.486761,107675429.279381,12152937.9149744,182087287.973332,96207265.3265564,183603175.362057,105512720.498981,98757313.3826492,136264524.033183,100902969.241887,6659231.29437384,193794493.152939,25528602.4437936,11709583.5666189,168310647.570155,466626205.920775,102024035.022929,51293964.9520654,85936610.0556455,60129244.0529825,132149169.907459
839299.444509229,262488.986589113,426267.925434744,395992.948152857,214687.029068041,418057.594925737,1199587.10194362,1198291.47833276,1147903.21424883,893534.787496418,1390733.59196558,834488.912254534,964238.016833378,1139477.62108753,579888.211862036,811625.723563973,725267.198976062,874954.599870692,1079641.44220598,1175480.59042381,1068709.19985968,575363.639322571,756848.275408965,574523.923492811,757702.90863867,981780.626060416,1106778.25563342,793328.341296616,1314994.19567532,660099.355753636,804394.244891393,696299.196776511,1110164.1873606,843153.083088147,916276.883002671,402160.642392816,1434863.20952925,566749.541962001,462876.43569584,1045926.11687013,608768.778336796,708653.987335282,1236405.34045305,400887.073010355,782448.845241813,387834.946920397,939918.219134309,1097148.43671137,1172878.0675173,550009.015355332,1126631.74887918,797736.13694396,654758.128408214,639702.296352789,539946.722461854,840692.932946444,567747.956066152,632180.917889892,462887.027329237,864042.243790886,435043.009789765,471320.972286455,459872.908627911,1111122.14851128,712773.063976212,467957.231255276,812962.228428587,937789.973302739,776314.690808592,716213.452187406,639172.848037423,490735.532114898,1553588.38017561,493514.484402804,665882.205190566,1028695.00575182,828197.677025272,832209.694938131,585836.699640976,713277.087067042,595597.777142395,745838.840828513,586997.362486163,997075.069132363,1125492.58771256,383456.176822122,592797.528234891,891443.938827279,796165.366055004,942285.556324664,784352.612332746,236602.994734274,711606.456177821,350306.054243209,794922.011201841,730350.499880857,591404.773896556,972944.877333752,111084.514181557,793767.291870002,1035311.47165117,618309.945343932,697819.604204663,592459.08855243,738102.619465655,756505.724299377,439619.576860168,643492.93398638,694687.950548169,773025.877821256,795475.446352816,806281.613669312,630608.839327371,596820.526262905,820505.655821573,408074.464662801,514216.189740865,736781.770787992,738011.229883433,595763.152184634,921877.490313758,796915.213934001,372291.851778498,353187.094585084,849061.89110913,619909.67101154,1392572.35458371,779894.915792073,547002.792591329,314944.528601703,625187.336312014,745260.59571504,781387.12899432,1020443.62413048,837909.047345758,690715.549140602,1037853.08622187,224527.412564416,1403297.30778932,546133.040764033,1171731.67489806,708029.466824713,697390.156744211,815720.312386458,719893.637195111,231809.73994083,1055830.60409898,263855.595559968,206874.713898317,793606.343869795,567751.995856666,680293.715578059,581382.974563669,915628.322688197,853659.187673513,741081.880406983
15720038.1876801,8290352.84217107,9601852.11815498,13223243.1613063,6159656.22728477,3751791.9749678,17195796.9147758,6698422.49641996,17857606.3342591,23766215.2215981,30962714.7254486,15706989.6815822,29939278.6842568,22887381.570255,9804073.48088514,14324306.1130089,12333051.5228023,22052411.4555184,13593992.8303908,30360935.7445537,16089331.187971,17092153.3215184,16149825.3273111,15524578.4939421,20397995.608821,27626312.1259062,21346956.921965,17411795.2147395,17605248.1181204,23027841.3302021,15527232.9825887,22770407.0746991,12250301.2976329,16770282.3748323,27324840.6413648,11891203.354702,38943643.1784336,19961703.6944952,23395798.6147562,37724842.7454273,14658784.3127862,27664298.2668853,31251023.0526624,3914010.70926045,15788773.6131029,11414972.9640636,3442427.22176572,33274436.2125118,22005850.940531,26965602.1368689,21409501.1887202,22546174.7530436,9681731.88556263,7613966.50563722,10543876.0505852,16228146.8884088,26631938.0209311,16934556.2407893,16304187.1880554,26501114.1843637,12330459.235904,14017495.6126812,6849797.07596462,23311625.8715264,21584090.4901806,13712373.6104049,14694020.4717088,26123769.2452683,22017134.0053626,9586232.10496953,38003709.0216274,21686723.6974891,16647184.5349775,10661033.9806384,23161316.6617532,6528005.86587291,13629228.9753276,15685001.5476409,13638550.9190886,28094360.8335458,20819913.7614739,16564414.4865721,28889065.366011,34899599.9665292,2663850.84520653,14647652.6424079,14652896.940637,16923556.0800631,16182517.7777101,25546817.4685932,19460820.5986817,8062372.42980902,18105770.0117332,12672382.2026436,34232533.2119017,37527857.8471503,23089954.6534769,1168547.04807681,2719718.07857782,14606242.1969788,27582468.8890546,24957316.3578089,35442115.2350431,24186535.9025338,45690797.221622,26740279.797053,13401207.3465542,17793558.0979753,34022953.5212242,38597115.1632496,16620042.52941,44834690.1348651,24307396.8759943,16782933.1207717,31910123.9639415,14369581.6303118,12203378.3380858,25473562.7914725,28850339.5039143,20183599.6702769,31073819.2224354,14826360.7402037,12168803.764262,11459525.2356844,21545008.0040553,23277658.8956909,34423285.5347137,31174874.5124968,13363160.6687283,5089093.11108001,22449283.5515155,14954755.8749152,16443493.9763839,22234668.1633269,20152677.7702736,11641335.1784656,22328830.4525157,6229232.19077885,20550358.0595134,20031729.9533526,35236700.6608471,42530168.9013627,24121259.2608953,15587765.8943921,17115073.0181192,5444816.4551602,36440232.4401002,7844578.34704306,4637799.83466917,25699068.8375041,6108583.49226322,34760032.1894307,1165642.43575365,28661419.0144248,23782097.1361367,15613819.0047092
